A,B
2020-02-24,504.992760171617
2020-02-25,599.708495502568
2020-02-26,711.943153794519
2020-02-27,844.836829150969
2020-02-28,1002.05178052835
2020-02-29,1187.84277301934
2020-03-01,1407.13003854944
2020-03-02,1665.57166350225
2020-03-03,1969.63053926047
2020-03-04,2326.62884700458
2020-03-05,2744.7803602281
2020-03-06,3233.18768350197
2020-03-07,3801.78808511152
2020-03-08,4461.22821748054
2020-03-09,5222.64544624429
2020-03-10,6097.33279679346
2020-03-11,7096.26714375894
2020-03-12,8229.487972276
2020-03-13,9505.32855368227
2020-03-14,10929.5237717474
2020-03-15,12504.2486079911
2020-03-16,14227.1753395406
2020-03-17,16090.6693792471
2020-03-18,18081.2638579296
2020-03-19,20179.5507328898
2020-03-20,22360.5930122723
2020-03-21,24594.8971471216
2020-03-22,26849.8956708119
2020-03-23,29091.7969569522
2020-03-24,31287.5860734044
2020-03-25,33406.9294526639
2020-03-26,35423.7560775076
2020-03-27,37317.3529302982
2020-03-28,39072.9032554554
2020-03-29,40681.4880959378
2020-03-30,42139.6435768751
2020-03-31,43448.6071155965
2020-04-01,44613.3944698634
2020-04-02,45641.8335195675
2020-04-03,46543.6505243744
2020-04-04,47329.6703576061
2020-04-05,48011.1610954402
2020-04-06,48599.3291593625
2020-04-07,49104.9549696866
2020-04-08,49538.1499655587
2020-04-09,49908.2122406725
2020-04-10,50223.5581456427
2020-04-11,50491.7094687265
2020-04-12,50719.3190647819
2020-04-13,50912.2212849902
2020-04-14,51075.4968137267
2020-04-15,51213.5443223959
2020-04-16,51330.1536322281
2020-04-17,51428.5768559574
2020-04-18,51511.5953228588
2020-04-19,51581.5810597052
2020-04-20,51640.552278622
2020-04-21,51690.2227802346
2020-04-22,51732.0454743382
