A,B
2020-02-24,1.32381533306299
2020-02-25,1.71423169874675
2020-02-26,2.21964354227273
2020-02-27,2.87382412824047
2020-02-28,3.72039933539383
2020-02-29,4.81567715991841
2020-03-01,6.23225955615422
2020-03-02,8.06363239429836
2020-03-03,10.4299640929273
2020-03-04,13.4853738660673
2020-03-05,17.4269463325594
2020-03-06,22.5057524422161
2020-03-07,29.0400570590001
2020-03-08,37.4307029758498
2020-03-09,48.1782871899112
2020-03-10,61.9010866925426
2020-03-11,79.3516213971821
2020-03-12,101.428134216972
2020-03-13,129.175063232833
2020-03-14,163.763927635469
2020-03-15,206.443542955893
2020-03-16,258.447465069488
2020-03-17,320.8493183449
2020-03-18,394.366073311808
2020-03-19,479.127409890849
2020-03-20,574.454268778093
2020-03-21,678.712878050128
2020-03-22,789.316461632064
2020-03-23,902.920626865354
2020-03-24,1015.79949871914
2020-03-25,1124.32077510008
2020-03-26,1225.39605392203
2020-03-27,1316.79347688268
2020-03-28,1397.2562715001
2020-03-29,1466.43989169711
2020-03-30,1524.72816783274
2020-03-31,1573.00154306379
2020-04-01,1612.41584793211
2020-04-02,1644.22466012734
2020-04-03,1669.65538908377
2020-04-04,1689.83456434705
2020-04-05,1705.75129437098
2020-04-06,1718.24688526185
2020-04-07,1728.02041704162
2020-04-08,1735.64274927094
2020-04-09,1741.57394827676
2020-04-10,1746.18110529395
2020-04-11,1749.75490233375
2020-04-12,1752.52417800341
