A,B
2020-02-24,1319.0640316504
2020-02-25,1537.06171036215
2020-02-26,1790.67659358771
2020-02-27,2085.58164890555
2020-02-28,2428.30149679303
2020-02-29,2826.32183204928
2020-03-01,3288.2062267778
2020-03-02,3823.71813866279
2020-03-03,4443.94463616629
2020-03-04,5161.41662419999
2020-03-05,5990.21813915823
2020-03-06,6946.07452745759
2020-03-07,8046.40601297338
2020-03-08,9310.32935492079
2020-03-09,10758.5861767125
2020-03-10,12413.3724636606
2020-03-11,14298.0402827204
2020-03-12,16436.6408766377
2020-03-13,18853.2791739641
2020-03-14,21571.2549900046
2020-03-15,24611.9774860694
2020-03-16,27993.6583579655
2020-03-17,31729.8165988157
2020-03-18,35827.6629683583
2020-03-19,40286.4727323462
2020-03-20,45096.0952326508
2020-03-21,50235.7800138348
2020-03-22,55673.5113584108
2020-03-23,61366.0264175532
2020-03-24,67259.6406530895
2020-03-25,73291.9191743629
2020-03-26,79394.1241733468
2020-03-27,85494.2560689985
2020-03-28,91520.4127847488
2020-03-29,97404.1394107432
2020-03-30,103083.442100956
2020-03-31,108505.195027423
2020-04-01,113626.764145601
2020-04-02,118416.784496692
2020-04-03,122855.135267282
2020-04-04,126932.240223704
2020-04-05,130647.870568731
2020-04-06,134009.642073255
2020-04-07,137031.384839779
2020-04-08,139731.532118507
2020-04-09,142131.634373065
2020-04-10,144255.064533459
2020-04-11,146125.945489036
2020-04-12,147768.303986479
2020-04-13,149205.436662227
2020-04-14,150459.463038227
2020-04-15,151551.035370472
2020-04-16,152499.174549571
2020-04-17,153321.20327203
2020-04-18,154032.751203336
2020-04-19,154647.810952321
2020-04-20,155178.82778675
2020-04-21,155636.809799061
2020-04-22,156031.448508939
2020-04-23,156371.24261241
2020-04-24,156663.619772306
2020-04-25,156915.053047228
2020-04-26,157131.169846748
2020-04-27,157316.852253151
2020-04-28,157476.328233444
2020-04-29,157613.253739705
2020-04-30,157730.786011593
2020-05-01,157831.648592694
