A,B
2020-02-24,102.322928225312
2020-02-25,116.001242075307
2020-02-26,131.467923057239
2020-02-27,148.945425854971
2020-02-28,168.680675854747
2020-02-29,190.946854654114
2020-03-01,216.045043869948
2020-03-02,244.305623531723
2020-03-03,276.089293666299
2020-03-04,311.78755631599
2020-03-05,351.822460963174
2020-03-06,396.645380685184
2020-03-07,446.734551857974
2020-03-08,502.591080669021
2020-03-09,564.733100418387
2020-03-10,633.68776158782
2020-03-11,709.980760571405
2020-03-12,794.123172646373
2020-03-13,886.595460408876
2020-03-14,987.828689474393
2020-03-15,1098.18320420131
2020-03-16,1217.92529651849
2020-03-17,1347.20272980799
2020-03-18,1486.02033357954
2020-03-19,1634.21722520681
2020-03-20,1791.44749042594
2020-03-21,1957.16630370318
2020-03-22,2130.62343200828
2020-03-23,2310.86579297307
2020-03-24,2496.75021062775
2020-03-25,2686.96674942756
2020-03-26,2880.07207802559
2020-03-27,3074.53132970882
2020-03-28,3268.76602576039
2020-03-29,3461.2049521423
2020-03-30,3650.33454137118
2020-03-31,3834.74536858728
2020-04-01,4013.17181366997
2020-04-02,4184.52269408356
2020-04-03,4347.90161237125
2020-04-04,4502.61674442614
2020-04-05,4648.18068625668
2020-04-06,4784.30167770069
2020-04-07,4910.86797707002
2020-04-08,5027.92736309076
2020-04-09,5135.66371934038
2020-04-10,5234.37246483596
2020-04-11,5324.4362946113
2020-04-12,5406.30234510706
2020-04-13,5480.46154924378
2020-04-14,5547.43062914813
2020-04-15,5607.7369104042
2020-04-16,5661.90593810421
2020-04-17,5710.45173073185
2020-04-18,5753.86941629902
2020-04-19,5792.62994665903
2020-04-20,5827.17657031381
2020-04-21,5857.92275174259
2020-04-22,5885.25124811269
2020-04-23,5909.51408566495
2020-04-24,5931.03321322215
2020-04-25,5950.10164573387
2020-04-26,5966.98494433469
2020-04-27,5981.92290976489
2020-04-28,5995.13139257249
2020-04-29,6006.8041461343
2020-04-30,6017.11466735054
2020-05-01,6026.21798520828
2020-05-02,6034.25236968136
2020-05-03,6041.34094307663
2020-05-04,6047.59318337136
2020-05-05,6053.1063147068
2020-05-06,6057.96658435428
2020-05-07,6062.25042845204
2020-05-08,6066.02553087477
2020-05-09,6069.35178095187
2020-05-10,6072.28213656433
2020-05-11,6074.86339955958
2020-05-12,6077.13691053708
2020-05-13,6079.1391699593
2020-05-14,6080.90239229766
2020-05-15,6082.45499958231
2020-05-16,6083.82206032458
2020-05-17,6085.02567935061
2020-05-18,6086.08534364365
2020-05-19,6087.01822885592
2020-05-20,6087.83947072802
