A,B
2020-02-24,1.79881489542447
2020-02-25,2.20958571221402
2020-02-26,2.71384231689471
2020-02-27,3.33270009696155
2020-02-28,4.09196222872521
2020-02-29,5.0231191203073
2020-03-01,6.16453995664495
2020-03-02,7.56288242021816
2020-03-03,9.27474418909847
2020-03-04,11.3685730390038
2020-03-05,13.926838861614
2020-03-06,17.0484472706651
2020-03-07,20.851336195281
2020-03-08,25.4751383096646
2020-03-09,31.0837068527603
2020-03-10,37.867184069601
2020-03-11,46.0431362579995
2020-03-12,55.856089746338
2020-03-13,67.5745934754143
2020-03-14,81.4847435313997
2020-03-15,97.8790023047199
2020-03-16,117.039238003526
2020-03-17,139.213340265689
2020-03-18,164.58567774662
2020-03-19,193.24312921196
2020-03-20,225.140341138992
2020-03-21,260.069856428917
2020-03-22,297.644114842608
2020-03-23,337.296168638352
2020-03-24,378.303618322647
2020-03-25,419.835795222655
2020-03-26,461.018663008675
2020-03-27,501.007145190653
2020-03-28,539.052473409102
2020-03-29,574.553574662243
2020-03-30,607.085876270531
2020-03-31,636.406467424437
2020-04-01,662.439370877529
2020-04-02,685.247483636171
2020-04-03,704.998305272858
2020-04-04,721.929451310982
2020-04-05,736.318019870324
2020-04-06,748.455902326462
2020-04-07,758.631555128391
2020-04-08,767.117729703008
2020-04-09,774.164140985535
2020-04-10,779.993906090999
2020-04-11,784.802657750107
2020-04-12,788.759416535121
2020-04-13,792.008514749731
2020-04-14,794.672060158265
2020-04-15,796.852590438678
2020-04-16,798.635694847145
2020-04-17,800.092471079894
2020-04-18,801.281748736601
2020-04-19,802.252052669607
2020-04-20,803.04330569921
2020-04-21,803.688285428608
2020-04-22,804.21385780462
2020-04-23,804.642013254328
2020-04-24,804.990731509183
2020-04-25,805.274699841568
