A,B
2020-02-24,9.48655818176557
2020-02-25,12.1970140711844
2020-02-26,15.6805610389285
2020-02-27,20.1568380649695
2020-02-28,25.9073201448153
2020-02-29,33.2923597831881
2020-03-01,42.7726855662277
2020-03-02,54.9363664395736
2020-03-03,70.5323724674592
2020-03-04,90.5119197462789
2020-03-05,116.078703902939
2020-03-06,148.748779887561
2020-03-07,190.420042049267
2020-03-08,243.449710039715
2020-03-09,310.735533949967
2020-03-10,395.792098288025
2020-03-11,502.807118623115
2020-03-12,636.653702630931
2020-03-13,802.823627410495
2020-03-14,1007.23577470219
2020-03-15,1255.86766900943
2020-03-16,1554.1648783898
2020-03-17,1906.21410333476
2020-03-18,2313.73094415248
2020-03-19,2775.01140458997
2020-03-20,3284.10223642413
2020-03-21,3830.50507887056
2020-03-22,4399.67701858651
2020-03-23,4974.39399051801
2020-03-24,5536.75461792245
2020-03-25,6070.35377202636
2020-03-26,6562.08539376074
2020-03-27,7003.18442351384
2020-03-28,7389.40001831639
2020-03-29,7720.45771973996
2020-03-30,7999.10999305177
2020-03-31,8230.07694381629
2020-04-01,8419.09352778749
2020-04-02,8572.17170418881
2020-04-03,8695.09915867801
2020-04-04,8793.14488312842
2020-04-05,8870.92153837722
2020-04-06,8932.3539210455
2020-04-07,8980.71163671517
2020-04-08,9018.67537875292
2020-04-09,9048.41649390208
2020-04-10,9071.67750024625
2020-04-11,9089.84682911797
2020-04-12,9104.02470318806
2020-04-13,9115.07926169968
2020-04-14,9123.69326542209
2020-04-15,9130.40231380293
2020-04-16,9135.62573383927
