A,B
2020-02-24,128.558073262976
2020-02-25,151.566016693438
2020-02-26,178.658504471437
2020-02-27,210.547763440739
2020-02-28,248.065216837658
2020-02-29,292.179497629617
2020-03-01,344.01642554405
2020-03-02,404.880846653439
2020-03-03,476.280066832485
2020-03-04,559.948371187759
2020-03-05,657.871791015293
2020-03-06,772.311836967687
2020-03-07,905.826342288555
2020-03-08,1061.28483988757
2020-03-09,1241.87503274159
2020-03-10,1451.09593613188
2020-03-11,1692.73224315201
2020-03-12,1970.80352591446
2020-03-13,2289.4812532006
2020-03-14,2652.96660107669
2020-03-15,3065.32307542635
2020-03-16,3530.26053560872
2020-03-17,4050.87175683258
2020-03-18,4629.3294502952
2020-03-19,5266.5605024422
2020-03-20,5961.92424332276
2020-03-21,6712.93109370214
2020-03-22,7515.04444336456
2020-03-23,8361.60916202631
2020-03-24,9243.94228434707
2020-03-25,10151.6042643822
2020-03-26,11072.8444261697
2020-03-27,11995.1863022148
2020-03-28,12906.0938338654
2020-03-29,13793.6443161644
2020-03-30,14647.132686297
2020-03-31,15457.5446430896
2020-04-01,16217.8595493156
2020-04-02,16923.1719314272
2020-04-03,17570.6461060338
2020-04-04,18159.3371402304
2020-04-05,18689.920832442
2020-04-06,19164.3761721104
2020-04-07,19585.6580628125
2020-04-08,19957.3888828529
2020-04-09,20283.5873487146
2020-04-10,20568.4440094822
2020-04-11,20816.1455306725
2020-04-12,21030.7449973126
2020-04-13,21216.0725800048
2020-04-14,21375.6796339431
