A,B
2020-02-24,15.7101649456882
2020-02-25,18.3602535054388
2020-02-26,21.455048997859
2020-02-27,25.0683275726654
2020-02-28,29.2857952111464
2020-02-29,34.2069040423092
2020-03-01,39.9469038102747
2020-03-02,46.6391432656666
2020-03-03,54.4376304719861
2020-03-04,63.5198517371498
2020-03-05,74.0898348701887
2020-03-06,86.3814222019181
2020-03-07,100.661690476807
2020-03-08,117.234416243446
2020-03-09,136.443434525239
2020-03-10,158.67567322964
2020-03-11,184.363564385092
2020-03-12,213.986435559506
2020-03-13,248.070372691291
2020-03-14,287.18592478423
2020-03-15,331.942902800967
2020-03-16,382.981428604839
2020-03-17,440.958343419636
2020-03-18,506.528127837043
2020-03-19,580.317664697484
2020-03-20,662.894543630111
2020-03-21,754.72920574817
2020-03-22,856.152078096662
2020-03-23,967.307920979015
2020-03-24,1088.11080619406
2020-03-25,1218.20427189737
2020-03-26,1356.93199038807
2020-03-27,1503.32442817947
2020-03-28,1656.10620189966
2020-03-29,1813.72701255522
2020-03-30,1974.41629135888
2020-03-31,2136.25841537396
2020-04-01,2297.28218558343
2020-04-02,2455.55591460231
2020-04-03,2609.27851808528
2020-04-04,2756.85768463141
2020-04-05,2896.9683405241
2020-04-06,3028.58770078221
2020-04-07,3151.00650375524
2020-04-08,3263.81890150972
2020-04-09,3366.89547346616
2020-04-10,3460.34478133337
2020-04-11,3544.46888028668
2020-04-12,3619.71749899751
2020-04-13,3686.64450994663
2020-04-14,3745.86911219301
2020-04-15,3798.04304512064
2020-04-16,3843.82425894313
2020-04-17,3883.8568255486
2020-04-18,3918.75646892723
2020-04-19,3949.10088667761
2020-04-20,3975.42397180513
2020-04-21,3998.21307827977
2020-04-22,4017.90856406549
2020-04-23,4034.90496134662
2020-04-24,4049.55324498725
2020-04-25,4062.16378439133
2020-04-26,4073.0096643402
2020-04-27,4082.33014456704
2020-04-28,4090.33409579743
2020-04-29,4097.20330315674
2020-04-30,4103.09556827342
2020-05-01,4108.14757131523
