A,B
2020-02-24,1.87371590980099
2020-02-25,2.3462346955954
2020-02-26,2.93771962842452
2020-02-27,3.67801222890325
2020-02-28,4.60437677213921
2020-02-29,5.76331109185854
2020-03-01,7.21277898751281
2020-03-02,9.0249508855416
2020-03-03,11.2895504627503
2020-03-04,14.1179130493114
2020-03-05,17.6478631700778
2020-03-06,22.0495077363451
2020-03-07,27.5320091733612
2020-03-08,34.3513357944382
2020-03-09,42.8188659894967
2020-03-10,53.3105226760813
2020-03-11,66.2758031142391
2020-03-12,82.2456119256462
2020-03-13,101.83717391452
2020-03-14,125.753496449773
2020-03-15,154.773928617612
2020-03-16,189.731499987215
2020-03-17,231.472266135444
2020-03-18,280.792411635906
2020-03-19,338.351115313519
2020-03-20,404.561879768537
2020-03-21,479.472358232159
2020-03-22,562.651649371831
2020-03-23,653.111768567882
2020-03-24,749.292214335536
2020-03-25,849.129095263618
2020-03-26,950.21215315026
2020-03-27,1050.00870985241
2020-03-28,1146.11243138388
2020-03-29,1236.46648904496
2020-03-30,1319.51927036863
2020-03-31,1394.29206131227
2020-04-01,1460.36239521336
2020-04-02,1517.78474175025
2020-04-03,1566.97748679428
2020-04-04,1608.60281842749
2020-04-05,1643.45834571712
2020-04-06,1672.39034797985
2020-04-07,1696.23125960976
2020-04-08,1715.75934132975
2020-04-09,1731.67626863629
2020-04-10,1744.59786598742
2020-04-11,1755.05368144579
2020-04-12,1763.49196400442
2020-04-13,1770.28752750226
2020-04-14,1775.75078930283
2020-04-15,1780.1369002384
2020-04-16,1783.65433698102
2020-04-17,1786.4726372884
2020-04-18,1788.72915718039
2020-04-19,1790.53484879764
2020-04-20,1791.97912397718
2020-04-21,1793.13390037067
2020-04-22,1794.0569375182
2020-04-23,1794.79456860448
2020-04-24,1795.38392544382
