A,B
2020-02-24,1.03147526204259
2020-02-25,1.29655738700729
2020-02-26,1.62963737780436
2020-02-27,2.04808453109895
2020-02-28,2.57366253501522
2020-02-29,3.23361671708818
2020-03-01,4.06201609669248
2020-03-02,5.10140166768883
2020-03-03,6.40479772191796
2020-03-04,8.03814559142755
2020-03-05,10.0832161074781
2020-03-06,12.6410438788668
2020-03-07,15.8358963985073
2020-03-08,19.8197341330268
2020-03-09,24.7770205268073
2020-03-10,30.9295857953929
2020-03-11,38.5410155385952
2020-03-12,47.9197065789712
2020-03-13,59.4193020010084
2020-03-14,73.4347096233858
2020-03-15,90.3914072221896
2020-03-16,110.725424448408
2020-03-17,134.851572922841
2020-03-18,163.118594726409
2020-03-19,195.752341853907
2020-03-20,232.792050158836
2020-03-21,274.029729093225
2020-03-22,318.967128643929
2020-03-23,366.806215569648
2020-03-24,416.485168471704
2020-03-25,466.761906466535
2020-03-26,516.333615603434
2020-03-27,563.96899836112
2020-03-28,608.625571629145
2020-03-29,649.529496425114
2020-03-30,686.207544421881
2020-03-31,718.474238953474
2020-04-01,746.386746155609
2020-04-02,770.183504484034
2020-04-03,790.220760941429
2020-04-04,806.916615088943
2020-04-05,820.707255023891
2020-04-06,832.016236772842
2020-04-07,841.23534003995
2020-04-08,848.714528120721
2020-04-09,854.758414210298
2020-04-10,859.626975139159
2020-04-11,863.538760353367
2020-04-12,866.675347431711
2020-04-13,869.186217760355
2020-04-14,871.193546169079
2020-04-15,872.796623960372
2020-04-16,874.075784273759
2020-04-17,875.095791984143
2020-04-18,875.908714501726
2020-04-19,876.556318203593
2020-04-20,877.072047361201
2020-04-21,877.482644895425
2020-04-22,877.809471400256
