A,B
2020-02-24,1.63885056558696
2020-02-25,2.06216386957911
2020-02-26,2.59460318717185
2020-02-27,3.26417465984456
2020-02-28,4.10599891220482
2020-02-29,5.16407590172407
2020-03-01,6.49346284138916
2020-03-02,8.1629473557141
2020-03-03,10.2583055480628
2020-03-04,12.8862367641427
2020-03-05,16.1790584722498
2020-03-06,20.3002179249499
2020-03-07,25.4506202140591
2020-03-08,31.8756678781353
2020-03-09,39.8727321705878
2020-03-10,49.7985014767157
2020-03-11,62.0752467408411
2020-03-12,77.194482485131
2020-03-13,95.7157867416676
2020-03-14,118.257736450638
2020-03-15,145.47719101464
2020-03-16,178.032860857088
2020-03-17,216.529779670178
2020-03-18,261.443653268571
2020-03-19,313.028673860165
2020-03-20,371.219241268522
2020-03-21,435.543817265519
2020-03-22,505.07487329497
2020-03-23,578.438496059894
2020-03-24,653.897543742803
2020-03-25,729.503909673099
2020-03-26,803.29432695034
2020-03-27,873.489392912956
2020-03-28,938.654362671804
2020-03-29,997.793334444606
2020-03-30,1050.3692282957
2020-03-31,1096.26120013595
2020-04-01,1135.68224892502
2020-04-02,1169.08140492078
2020-04-03,1197.04979575505
2020-04-04,1220.24217842122
2020-04-05,1239.31841333999
2020-04-06,1254.90438472839
2020-04-07,1267.56921175758
2020-04-08,1277.81471082408
2020-04-09,1286.073259883
2020-04-10,1292.71090286762
2020-04-11,1298.03334118962
2020-04-12,1302.29319411536
2020-04-13,1305.69749499139
2020-04-14,1308.41481776107
2020-04-15,1310.58172026642
2020-04-16,1312.30837867517
2020-04-17,1313.68340066162
2020-04-18,1314.77786781974
2020-04-19,1315.6486881655
2020-04-20,1316.34135008951
2020-04-21,1316.89216818739
2020-04-22,1317.33010444457
2020-04-23,1317.67823862857
2020-04-24,1317.95495141486
2020-04-25,1318.17487382756
2020-04-26,1318.34964755201
2020-04-27,1318.48853278684
2020-04-28,1318.59889357299
2020-04-29,1318.68658489655
2020-04-30,1318.75626119346
2020-05-01,1318.8116220559
2020-05-02,1318.85560782311
2020-05-03,1318.89055521518
