A,B
2020-02-24,332.594370300896
2020-02-25,369.744129759287
2020-02-26,410.950580726334
2020-02-27,456.63494288394
2020-02-28,507.257094133162
2020-02-29,563.317924503489
2020-03-01,625.361534902277
2020-03-02,693.97718543562
2020-03-03,769.800876511069
2020-03-04,853.516421832813
2020-03-05,945.855846043285
2020-03-06,1047.59891178198
2020-03-07,1159.57155236067
2020-03-08,1282.64295865072
2020-03-09,1417.72104433154
2020-03-10,1565.74599528329
2020-03-11,1727.68160035428
2020-03-12,1904.5040665451
2020-03-13,2097.18804711218
2020-03-14,2306.68966198926
2020-03-15,2533.92637211876
2020-03-16,2779.75368805571
2020-03-17,3044.93885232984
2020-03-18,3330.13183562335
2020-03-19,3635.83422591944
2020-03-20,3962.3668590757
2020-03-21,4309.83732389714
2020-03-22,4678.10875267863
2020-03-23,5066.77155046291
2020-03-24,5475.11988880213
2020-03-25,5902.13485645545
2020-03-26,6346.476086702
2020-03-27,6806.48344383802
2020-03-28,7280.18993976005
2020-03-29,7765.34647523013
2020-03-30,8259.45829261007
2020-03-31,8759.83224344375
2020-04-01,9263.63318921277
2020-04-02,9767.94715002369
2020-04-03,10269.8482744038
2020-04-04,10766.4663889948
2020-04-05,11255.0518387514
2020-04-06,11733.0345523189
2020-04-07,12198.0747356173
2020-04-08,12648.1032521712
2020-04-09,13081.3505148531
2020-04-10,13496.3635067966
2020-04-11,13892.0112909277
2020-04-12,14267.4799948715
2020-04-13,14622.2587295547
2020-04-14,14956.1181977959
2020-04-15,15269.0838772297
2020-04-16,15561.4056405475
2020-04-17,15833.5255364604
2020-04-18,16086.0452328507
2020-04-19,16319.6943545459
2020-04-20,16535.3006630035
2020-04-21,16733.7627484838
2020-04-22,16916.0256543545
2020-04-23,17083.0596385427
2020-04-24,17235.8421034635
2020-04-25,17375.3425931869
2020-04-26,17502.5106621551
2020-04-27,17618.2663585644
2020-04-28,17723.4930318436
2020-04-29,17819.0321615995
2020-04-30,17905.6799094891
2020-05-01,17984.1851108753
2020-05-02,18055.2484458132
2020-05-03,18119.5225557
2020-05-04,18177.6129003594
2020-05-05,18230.0791786629
2020-05-06,18277.4371628076
2020-05-07,18320.1608213097
2020-05-08,18358.6846282161
2020-05-09,18393.4059758192
2020-05-10,18424.6876252842
2020-05-11,18452.8601441961
2020-05-12,18478.2242922967
2020-05-13,18501.0533268536
2020-05-14,18521.595207425
2020-05-15,18540.0746865066
2020-05-16,18556.6952779058
2020-05-17,18571.6410988946
2020-05-18,18585.0785854358
2020-05-19,18597.1580822382
2020-05-20,18608.0153112001
2020-05-21,18617.7727230957
2020-05-22,18626.5407382303
2020-05-23,18634.4188823362
2020-05-24,18641.496824273
2020-05-25,18647.8553221902
2020-05-26,18653.5670847574
2020-05-27,18658.6975539056
2020-05-28,18663.3056152839
2020-05-29,18667.4442423463
2020-05-30,18671.1610796532
2020-05-31,18674.4989706328
2020-06-01,18677.4964346943
2020-06-02,18680.1880982323
