A,B
2020-02-24,0.536983186302865
2020-02-25,0.727916191882164
2020-02-26,0.98667444366335
2020-02-27,1.33729793463474
2020-02-28,1.81230256387923
2020-02-29,2.45563106934548
2020-03-01,3.32660004809804
2020-03-02,4.50515307165579
2020-03-03,6.09880410240872
2020-03-04,8.25172739076901
2020-03-05,11.1564973611331
2020-03-06,15.068959491827
2020-03-07,20.3265369713295
2020-03-08,27.3698030563222
2020-03-09,36.7661447552593
2020-03-10,49.2324818393476
2020-03-11,65.6509076632716
2020-03-12,87.0665515704245
2020-03-13,114.651330547435
2020-03-14,149.61251057424
2020-03-15,193.025755939106
2020-03-16,245.586089586794
2020-03-17,307.303974806605
2020-03-18,377.224992011238
2020-03-19,453.296480570967
2020-03-20,532.499270727759
2020-03-21,611.275487918511
2020-03-22,686.142486823499
2020-03-23,754.279959328062
2020-03-24,813.892667305176
2020-03-25,864.272532342493
2020-03-26,905.618699156173
2020-03-27,938.741777752562
2020-03-28,964.767819989893
2020-03-29,984.907730555675
2020-03-30,1000.30944637903
2020-03-31,1011.9814691741
2020-04-01,1020.76639559956
2020-04-02,1027.34420905843
2020-04-03,1032.250352436
2020-04-04,1035.89908232542
2020-04-05,1038.60682790272
2020-04-06,1040.61305311247
2020-04-07,1042.09774718384
2020-04-08,1043.19552241254
2020-04-09,1044.00668564423
