A,B
2020-02-24,1.21938933123428
2020-02-25,1.42036019867558
2020-02-26,1.65426692793008
2020-02-27,1.9264407055782
2020-02-28,2.24305203810722
2020-02-29,2.6112344996874
2020-03-01,3.03922371985093
2020-03-02,3.53651237320702
2020-03-03,4.11402149625491
2020-03-04,4.78428778245408
2020-03-05,5.56166551773614
2020-03-06,6.46254041950725
2020-03-07,7.50555072145485
2020-03-08,8.71180827999518
2020-03-09,10.1051091379568
2020-03-10,11.7121187520956
2020-03-11,13.5625118999224
2020-03-12,15.6890411409278
2020-03-13,18.1275007811163
2020-03-14,20.9165459785758
2020-03-15,24.0973196759026
2020-03-16,27.7128346548938
2020-03-17,31.8070559363528
2020-03-18,36.4236323343741
2020-03-19,41.604238039865
2020-03-20,47.3865086162381
2020-03-21,53.8015931966465
2020-03-22,60.8713969097139
2020-03-23,68.6056527360646
2020-03-24,76.999034068101
2020-03-25,86.0285871895151
2020-03-26,95.65181108619
2020-03-27,105.805722480905
2020-03-28,116.407200829332
2020-03-29,127.354803212086
2020-03-30,138.53207807599
2020-03-31,149.812211301074
2020-04-01,161.063643623276
2020-04-02,172.156146319089
2020-04-03,182.966767555056
2020-04-04,193.385083001987
2020-04-05,203.317296018167
2020-04-06,212.688908209729
2020-04-07,221.445881051213
2020-04-08,229.554393403562
2020-04-09,236.999438021369
2020-04-10,243.782577910453
2020-04-11,249.919201638063
2020-04-12,255.435587617709
2020-04-13,260.366028460751
2020-04-14,264.750195071367
2020-04-15,268.630850036222
2020-04-16,272.051959839335
2020-04-17,275.057209609541
2020-04-18,277.688892976238
2020-04-19,279.987131427411
2020-04-20,281.989369552055
2020-04-21,283.730091746313
2020-04-22,285.240709731716
2020-04-23,286.549576484766
2020-04-24,287.682089403512
2020-04-25,288.660852749131
2020-04-26,289.50587601812
2020-04-27,290.234790637801
2020-04-28,290.863072145905
2020-04-29,291.404258845234
2020-04-30,291.870160912827
2020-05-01,292.271056212925
2020-05-02,292.615870742374
2020-05-03,292.912342845069
2020-05-04,293.16717117337
2020-05-05,293.386146936689
2020-05-06,293.574271331894
2020-05-07,293.735859253246
2020-05-08,293.874630474838
2020-05-09,293.993789519283
2020-05-10,294.096095397332
2020-05-11,294.183922342582
2020-05-12,294.259312586389
2020-05-13,294.324022129902
2020-05-14,294.379560379138
2020-05-15,294.427224419417
2020-05-16,294.468128620011
2020-05-17,294.503230180164
2020-05-18,294.533351154424
2020-05-19,294.559197428952
2020-05-20,294.581375060904
