A,B
2020-02-24,4.37977062250394
2020-02-25,5.52870991780364
2020-02-26,6.97838559707444
2020-02-27,8.80712266094493
2020-02-28,11.1134126721692
2020-02-29,14.0209684761601
2020-03-01,17.6849643843293
2020-03-02,22.2996910997815
2020-03-03,28.1078686848458
2020-03-04,35.4118536996586
2020-03-05,44.5869304332389
2020-03-06,56.0967634050778
2020-03-07,70.5108684752842
2020-03-08,88.5235761949702
2020-03-09,110.973339500338
2020-03-10,138.860292502968
2020-03-11,173.358618292602
2020-03-12,215.818500753519
2020-03-13,267.75031782237
2020-03-14,330.781639842571
2020-03-15,406.576309280411
2020-03-16,496.705737735505
2020-03-17,602.46740134378
2020-03-18,724.65616176736
2020-03-19,863.311047608989
2020-03-20,1017.48097112353
2020-03-21,1185.07042745197
2020-03-22,1362.82965028099
2020-03-23,1546.53313005405
2020-03-24,1731.34487514975
2020-03-25,1912.31180514342
2020-03-26,2084.8826482539
2020-03-27,2245.3405494384
2020-03-28,2391.06808053311
2020-03-29,2520.61782594102
2020-03-30,2633.61486396091
2020-03-31,2730.54980062249
2020-04-01,2812.52736205675
2020-04-02,2881.02281856695
2020-04-03,2937.677965067
2020-04-04,2984.14910881434
2020-04-05,3022.00597564985
2020-04-06,3052.67321171258
2020-04-07,3077.40377294149
2020-04-08,3097.27402885087
2020-04-09,3113.19227056057
2020-04-10,3125.9144855383
2020-04-11,3136.06321716071
2020-04-12,3144.14687034573
2020-04-13,3150.57794076004
2020-04-14,3155.68939955146
2020-04-15,3159.74894479845
