A,B
2020-02-24,0.0623495406240911
2020-02-25,0.0895009782427768
2020-02-26,0.128473109555867
2020-02-27,0.184409052049029
2020-02-28,0.264686316281837
2020-02-29,0.379883974717294
2020-03-01,0.545164715585211
2020-03-02,0.782245770426907
2020-03-03,1.12220143363625
2020-03-04,1.60943121581593
2020-03-05,2.30724391044194
2020-03-06,3.3056448710035
2020-03-07,4.73205124380749
2020-03-08,6.76574162018813
2020-03-09,9.65674412826052
2020-03-10,13.7493185264386
2020-03-11,19.5087130570769
2020-03-12,27.5467075540329
2020-03-13,38.6356330621434
2020-03-14,53.6915908949682
2020-03-15,73.6973211383114
2020-03-16,99.5312086136193
2020-03-17,131.687402929923
2020-03-18,169.931181314524
2020-03-19,213.026804172186
2020-03-20,258.735452137046
2020-03-21,304.204038028503
2020-03-22,346.638049492069
2020-03-23,383.946020927097
2020-03-24,415.064885811709
2020-03-25,439.901438021179
2020-03-26,459.035351050949
2020-03-27,473.378322366546
2020-03-28,483.911050803887
2020-03-29,491.52946227275
2020-03-30,496.97975632357
2020-03-31,500.848402594069
2020-04-01,503.579079721384
2020-04-02,505.498926844362
2020-04-03,506.84496215008
2020-04-04,507.78685177813
2020-04-05,508.445041728076
2020-04-06,508.904544858498
2020-04-07,509.225125010948
2020-04-08,509.448679344064
2020-04-09,509.604522915492
2020-04-10,509.713139622129
2020-04-11,509.788829189172
2020-04-12,509.841567690278
2020-04-13,509.87831168386
2020-04-14,509.903910613587
