A,B
2020-02-24,32.806028789519
2020-02-25,36.7248784399023
2020-02-26,41.1055490749692
2020-02-27,46.0008740295443
2020-02-28,51.469331055996
2020-02-29,57.5755445092999
2020-03-01,64.3908060586025
2020-03-02,71.9936068903422
2020-03-03,80.4701717147443
2020-03-04,89.9149816570254
2020-03-05,100.431269240053
2020-03-06,112.131464092638
2020-03-07,125.137562717709
2020-03-08,139.581389638168
2020-03-09,155.604710576885
2020-03-10,173.359151179194
2020-03-11,193.005867427228
2020-03-12,214.714906753712
2020-03-13,238.664192555873
2020-03-14,265.038060177921
2020-03-15,294.025270558947
2020-03-16,325.816429965647
2020-03-17,360.600752095214
2020-03-18,398.562114023316
2020-03-19,439.874381644728
2020-03-20,484.696014812135
2020-03-21,533.164008143416
2020-03-22,585.387280277976
2020-03-23,641.439690631085
2020-03-24,701.352934993267
2020-03-25,765.109644095545
2020-03-26,832.637074810576
2020-03-27,903.801832516794
2020-03-28,978.406084967644
2020-03-29,1056.18571296269
2020-03-30,1136.81078376283
2020-03-31,1219.88862643827
2020-04-01,1304.96963718043
2020-04-02,1391.55575708819
2020-04-03,1479.11136189308
2020-04-04,1567.07610444752
2020-04-05,1654.87908053958
2020-04-06,1741.95356881989
2020-04-07,1827.75154261631
2020-04-08,1911.75717254838
2020-04-09,1993.49863118302
2020-04-10,2072.55766177937
2020-04-11,2148.5765624225
2020-04-12,2221.2624408757
2020-04-13,2290.38879103185
2020-04-14,2355.79460957117
2020-04-15,2417.38139823163
2020-04-16,2475.10847697098
2020-04-17,2528.98706687347
2020-04-18,2579.07359472661
2020-04-19,2625.46263279585
2020-04-20,2668.27982778025
2020-04-21,2707.67510223083
2020-04-22,2743.81633839694
2020-04-23,2776.88368503906
2020-04-24,2807.064566536
2020-04-25,2834.54942296231
2020-04-26,2859.52817044236
2020-04-27,2882.18734255348
2020-04-28,2902.7078546572
2020-04-29,2921.26332220201
2020-04-30,2938.01885956977
2020-05-01,2953.13028630995
2020-05-02,2966.74367118815
2020-05-03,2978.99515017229
2020-05-04,2990.01096134796
2020-05-05,2999.90764708152
2020-05-06,3008.79238103144
2020-05-07,3016.76338450647
2020-05-08,3023.91040297888
2020-05-09,3030.31521917627
2020-05-10,3036.05218406211
2020-05-11,3041.18875118722
2020-05-12,3045.78600339674
2020-05-13,3049.89916377249
2020-05-14,3053.57808504848
2020-05-15,3056.867713631
2020-05-16,3059.80852585194
2020-05-17,3062.43693524937
2020-05-18,3064.78567056024
2020-05-19,3066.88412477593
2020-05-20,3068.75867609631
2020-05-21,3070.43298195751
2020-05-22,3071.92824753464
2020-05-23,3073.26347025718
2020-05-24,3074.45566194361
2020-05-25,3075.52005017873
2020-05-26,3076.47026053675
2020-05-27,3077.31848120468
2020-05-28,3078.07561149413
2020-05-29,3078.75139564976
2020-05-30,3079.35454327681
2020-05-31,3079.89283761929
2020-06-01,3080.37323283044
2020-06-02,3080.80194128728
