A,B
2020-02-24,10.4356215962016
2020-02-25,11.9008167469801
2020-02-26,13.5692608518186
2020-02-27,15.4684090846466
2020-02-28,17.629204834672
2020-02-29,20.0864570096712
2020-03-01,22.8792380094605
2020-03-02,26.0512966433394
2020-03-03,29.6514774172881
2020-03-04,33.7341340025207
2020-03-05,38.3595202011158
2020-03-06,43.5941362498178
2020-03-07,49.5110017944087
2020-03-08,56.1898193444927
2020-03-09,63.7169836238722
2020-03-10,72.1853832879447
2020-03-11,81.693932563226
2020-03-12,92.3467623853237
2020-03-13,104.25199489151
2020-03-14,117.520023449688
2020-03-15,132.261225033507
2020-03-16,148.583045319311
2020-03-17,166.586422165692
2020-03-18,186.361552642175
2020-03-19,207.983064073106
2020-03-20,231.504720444993
2020-03-21,256.953879024996
2020-03-22,284.326001554564
2020-03-23,313.579609207926
2020-03-24,344.632136157893
2020-03-25,377.357166320512
2020-03-26,411.583515484052
2020-03-27,447.096534935348
2020-03-28,483.641860099594
2020-03-29,520.931618097985
2020-03-30,558.652864339462
2020-03-31,596.477774145288
2020-04-01,634.074909907794
2020-04-02,671.120753119726
2020-04-03,707.310657731992
2020-04-04,742.368452837504
2020-04-05,776.05408535815
2020-04-06,808.168917964561
2020-04-07,838.558545909365
2020-04-08,867.113230883394
2020-04-09,893.766240184826
2020-04-10,918.490507521167
2020-04-11,941.294093041316
2020-04-12,962.214921301365
2020-04-13,981.315230648629
2020-04-14,998.676092767883
2020-04-15,1014.39227303296
2020-04-16,1028.56761401765
2020-04-17,1041.31104519491
2020-04-18,1052.73325664248
2020-04-19,1062.94402529464
2020-04-20,1072.05014836342
2020-04-21,1080.15391798713
2020-04-22,1087.35206127868
2020-04-23,1093.73506797633
2020-04-24,1099.38683133261
2020-04-25,1104.38453462896
2020-04-26,1108.79872416568
2020-04-27,1112.6935185903
2020-04-28,1116.12691321749
2020-04-29,1119.15114608736
2020-04-30,1121.81309966018
2020-05-01,1124.1547181631
2020-05-02,1126.21342570277
2020-05-03,1128.02253440938
2020-05-04,1129.61163519057
2020-05-05,1131.00696626476
2020-05-06,1132.23175663044
2020-05-07,1133.30654311969
2020-05-08,1134.24946077772
2020-05-09,1135.07650708798
2020-05-10,1135.80178109483
2020-05-11,1136.4376988204
2020-05-12,1136.99518657459
2020-05-13,1137.48385385545
2020-05-14,1137.91214755889
2020-05-15,1138.28748918588
2020-05-16,1138.61639666776
2020-05-17,1138.90459234011
2020-05-18,1139.15709849165
2020-05-19,1139.37832180444
2020-05-20,1139.57212789006
2020-05-21,1139.74190701687
2020-05-22,1139.89063201846
2020-05-23,1140.0209092745
2020-05-24,1140.13502356273
2020-05-25,1140.23497749602
2020-05-26,1140.32252618078
2020-05-27,1140.3992076622
2020-05-28,1140.46636965824
2020-05-29,1140.52519302685
2020-05-30,1140.57671235953
2020-05-31,1140.62183404851
2020-06-01,1140.66135213388
