A,B
2020-02-24,50.3172852511441
2020-02-25,59.8322485784254
2020-02-26,71.1379826093198
2020-02-27,84.5680083483985
2020-02-28,100.516515063486
2020-02-29,119.448799190096
2020-03-01,141.913252037925
2020-03-02,168.555020690849
2020-03-03,200.131426413186
2020-03-04,237.529155124052
2020-03-05,281.78312304454
2020-03-06,334.096752140146
2020-03-07,395.863145749373
2020-03-08,468.686313184044
2020-03-09,554.401130239981
2020-03-10,655.090119943556
2020-03-11,773.094382850882
2020-03-12,911.015106815516
2020-03-13,1071.70108600302
2020-03-14,1258.21667897896
2020-03-15,1473.78381963037
2020-03-16,1721.69135281906
2020-03-17,2005.16550645626
2020-03-18,2327.19723551998
2020-03-19,2690.32599804671
2020-03-20,3096.38561536407
2020-03-21,3546.22619306047
2020-03-22,4039.43589344503
2020-03-23,4574.09596302549
2020-03-24,5146.60918882158
2020-03-25,5751.64273758253
2020-03-26,6382.21844028366
2020-03-27,7029.96611822623
2020-03-28,7685.53050630154
2020-03-29,8339.0948291057
2020-03-30,8980.96117775305
2020-03-31,9602.11612906384
2020-04-01,10194.7131230216
2020-04-02,10752.4200173106
2020-04-03,11270.6058916896
2020-04-04,11746.3684617246
2020-04-05,12178.4258813495
2020-04-06,12566.9103560298
2020-04-07,12913.1051231922
2020-04-08,13219.1627698791
2020-04-09,13487.8345674669
2020-04-10,13722.2305397325
2020-04-11,13925.6206239419
2020-04-12,14101.2798228833
2020-04-13,14252.3750982777
2020-04-14,14381.8887597841
2020-04-15,14492.5718054521
2020-04-16,14586.9205434863
2020-04-17,14667.1704019018
2020-04-18,14735.3017518067
2020-04-19,14793.0535869551
2020-04-20,14841.941869878
2020-04-21,14883.280198564
2020-04-22,14918.2011404226
2020-04-23,14947.6771236935
2020-04-24,14972.5401868319
2020-04-25,14993.5001857712
2020-04-26,15011.1612700145
2020-04-27,15026.0365817911
