A,B
2020-02-24,1.06999823281823
2020-02-25,1.37104777123599
2020-02-26,1.75667992800734
2020-02-27,2.25058250156402
2020-02-28,2.88302818967537
2020-02-29,3.69267373934589
2020-03-01,4.72883057243952
2020-03-02,6.05431749230507
2020-03-03,7.74902349128937
2020-03-04,9.91432273407413
2020-03-05,12.6784888312303
2020-03-06,16.2032418928284
2020-03-07,20.6915138888662
2020-03-08,26.3964112529185
2020-03-09,33.6311527750756
2020-03-10,42.7794168032493
2020-03-11,54.304984553196
2020-03-12,68.7587557034303
2020-03-13,86.7801072813964
2020-03-14,109.0882246971
2020-03-15,136.457700891138
2020-03-16,169.671942516402
2020-03-17,209.448731616709
2020-03-18,256.336007798648
2020-03-19,310.583754272158
2020-03-20,372.009733007093
2020-03-21,439.889925006155
2020-03-22,512.912616906034
2020-03-23,589.230181838426
2020-03-24,666.620268682181
2020-03-25,742.733285085173
2020-03-26,815.370853836253
2020-03-27,882.727552320074
2020-03-28,943.542864501398
2020-03-29,997.143458127918
2020-03-30,1043.39011905506
2020-03-31,1082.56450686718
2020-04-01,1115.23437201998
2020-04-02,1142.12702594618
2020-04-03,1164.02765104957
2020-04-04,1181.70746864711
2020-04-05,1195.87935129271
2020-04-06,1207.17506089686
2020-04-07,1216.13767279029
2020-04-08,1223.22358683297
2020-04-09,1228.80987748947
2020-04-10,1233.20406236956
2020-04-11,1236.65444844772
2020-04-12,1239.36000065538
2020-04-13,1241.47920434249
2020-04-14,1243.13772225908
2020-04-15,1244.43483754053
2020-04-16,1245.44877436787
2020-04-17,1246.24103208841
2020-04-18,1246.85988004105
2020-04-19,1247.34315418165
2020-04-20,1247.72048207216
2020-04-21,1248.01504526444
2020-04-22,1248.24497052925
2020-04-23,1248.42442522563
