A,B
2020-02-24,423.641866357108
2020-02-25,529.642838970173
2020-02-26,661.904927892484
2020-02-27,826.787598076718
2020-02-28,1032.10872108205
2020-02-29,1287.43372307062
2020-03-01,1604.39661338824
2020-03-02,1997.04090033671
2020-03-03,2482.15684966297
2020-03-04,3079.57457660735
2020-03-05,3812.34903758892
2020-03-06,4706.74302848613
2020-03-07,5791.87999303598
2020-03-08,7098.90619069448
2020-03-09,8659.48448390937
2020-03-10,10503.4607513114
2020-03-11,12655.6265496067
2020-03-12,15131.6747306061
2020-03-13,17933.7158972927
2020-03-14,21046.0557727192
2020-03-15,24432.2238934631
2020-03-16,28034.3325224349
2020-03-17,31775.5764973795
2020-03-18,35566.018401656
2020-03-19,39310.9008324692
2020-03-20,42919.9330627049
2020-03-21,46315.6739008173
2020-03-22,49439.4348002779
2020-03-23,52253.9096536059
2020-03-24,54742.6433347854
2020-03-25,56907.1309829728
2020-03-26,58762.6239544838
2020-03-27,60333.6411710268
2020-03-28,61649.898850982
2020-03-29,62743.0386735736
2020-03-30,63644.2598189481
2020-03-31,64382.7833863286
2020-04-01,64984.9920156187
2020-04-02,65474.0668646463
2020-04-03,65869.9604344145
2020-04-04,66189.5756992335
2020-04-05,66447.0563762861
2020-04-06,66654.12335743
2020-04-07,66820.4160121029
2020-04-08,66953.8142688865
2020-04-09,67060.7291200893
2020-04-10,67146.3567556272
2020-04-11,67214.896108278
2020-04-12,67269.7321412252
2020-04-13,67313.5884449403
2020-04-14,67348.6531369017
2020-04-15,67376.6820134504
2020-04-16,67399.0826080666
2020-04-17,67416.982401602
