A,B
2020-02-24,1.05565160396088
2020-02-25,1.24975657857051
2020-02-26,1.47940849195159
2020-02-27,1.75105959334723
2020-02-28,2.07231026833617
2020-02-29,2.45210412668484
2020-03-01,2.90095253384944
2020-03-02,3.43119150650339
2020-03-03,4.05727350077273
2020-03-04,4.79609583454784
2020-03-05,5.66736613081861
2020-03-06,6.69400302353595
2020-03-07,7.90256714718455
2020-03-08,9.3237127895689
2020-03-09,10.9926441226536
2020-03-10,12.9495512082895
2020-03-11,15.2399896029496
2020-03-12,17.9151530920899
2020-03-13,21.0319719146839
2020-03-14,24.6529494102089
2020-03-15,28.8456298889255
2020-03-16,33.6815726273772
2020-03-17,39.2346959944742
2020-03-18,45.5788587239685
2020-03-19,52.7845711689658
2020-03-20,60.9147879200903
2020-03-21,70.0198330873516
2020-03-22,80.131654340147
2020-03-23,91.257784632625
2020-03-24,103.375588987966
2020-03-25,116.427547040676
2020-03-26,130.31841447909
2020-03-27,144.915059471538
2020-03-28,160.049542941101
2020-03-29,175.525605273202
2020-03-30,191.128195334669
2020-03-31,206.63514260224
2020-04-01,221.829666035589
2020-04-02,236.51224828882
2020-04-03,250.510529336482
2020-04-04,263.686252692126
2020-04-05,275.938822827573
2020-04-06,287.205567980367
2020-04-07,297.459230535938
2020-04-08,306.703460677101
2020-04-09,314.967159480733
2020-04-10,322.298441317126
2020-04-11,328.758819789713
2020-04-12,334.418023654024
2020-04-13,339.34966238572
2020-04-14,343.627810245021
2020-04-15,347.32447153267
2020-04-16,350.507825858853
2020-04-17,353.241122453935
2020-04-18,355.582086927152
2020-04-19,357.582713298346
2020-04-20,359.289331382134
2020-04-21,360.74285963717
2020-04-22,361.979173239607
2020-04-23,363.02953467954
2020-04-24,363.921048887015
2020-04-25,364.677116663688
2020-04-26,365.317869262585
2020-04-27,365.860573711793
2020-04-28,366.320003349034
2020-04-29,366.708771430688
2020-04-30,367.037627955905
2020-05-01,367.315721296593
2020-05-02,367.550827079188
2020-05-03,367.749547202468
2020-05-04,367.917482030884
2020-05-05,368.059378772863
2020-05-06,368.179258908544
2020-05-07,368.280527320667
2020-05-08,368.366065539679
2020-05-09,368.438311261956
2020-05-10,368.499326052777
2020-05-11,368.550852912003
2020-05-12,368.594365165104
2020-05-13,368.631107947433
2020-05-14,368.662133375847
2020-05-15,368.688330348346
2020-05-16,368.710449778049
2020-05-17,368.729125950903
2020-05-18,368.744894595379
2020-05-19,368.758208165213
2020-05-20,368.769448761384
2020-05-21,368.778939055395
2020-05-22,368.786951521151
2020-05-23,368.793716236013
2020-05-24,368.799427471852
2020-05-25,368.804249263105
2020-05-26,368.808320110138
2020-05-27,368.811756951856
2020-05-28,368.814658520852
2020-05-29,368.817108176901
2020-05-30,368.819176299771
2020-05-31,368.820922309806
