A,B
2020-02-24,0.135719151767917
2020-02-25,0.17278451853641
2020-02-26,0.219965432657123
2020-02-27,0.280018113152536
2020-02-28,0.356447030924598
2020-02-29,0.453706340490392
2020-03-01,0.577454482171139
2020-03-02,0.734875333246955
2020-03-03,0.935082240404151
2020-03-04,1.18962460417766
2020-03-05,1.5131202656624
2020-03-06,1.92404044420781
2020-03-07,2.44567676993669
2020-03-08,3.10732094082064
2020-03-09,3.94568485249327
2020-03-10,5.00657971854619
2020-03-11,6.34685214497447
2020-03-12,8.03653666895615
2020-03-13,10.1611187887886
2020-03-14,12.8236986579986
2020-03-15,16.1466915584065
2020-03-16,20.2724893471143
2020-03-17,25.3622435069904
2020-03-18,31.591651995789
2020-03-19,39.1424294067268
2020-03-20,48.1881798543394
2020-03-21,58.87391754702
2020-03-22,71.2897494289902
2020-03-23,85.4413568808908
2020-03-24,101.222587580635
2020-03-25,118.39775356259
2020-03-26,136.60164251801
2020-03-27,155.362449912982
2020-03-28,174.146784335548
2020-03-29,192.41859276176
2020-03-30,209.698705505563
2020-03-31,225.611463139195
2020-04-01,239.909691863316
2020-04-02,252.476554907416
2020-04-03,263.309079209904
2020-04-04,272.491262246666
2020-04-05,280.164487454553
2020-04-06,286.500790459558
2020-04-07,291.681830851726
2020-04-08,295.884234133986
2020-04-09,299.270625826182
2020-04-10,301.985099463672
2020-04-11,304.151788870582
2020-04-12,305.875404608447
2020-04-13,307.242870928981
2020-04-14,308.325466454426
2020-04-15,309.1810887324
2020-04-16,309.856421677075
2020-04-17,310.388892645827
2020-04-18,310.808374223998
2020-04-19,311.138626181148
2020-04-20,311.398494864475
2020-04-21,311.602897387414
2020-04-22,311.763621089938
2020-04-23,311.889967991367
2020-04-24,311.989271265243
2020-04-25,312.067307298132
2020-04-26,312.128623305646
2020-04-27,312.176797112182
2020-04-28,312.21464271117
2020-04-29,312.244372657929
2020-04-30,312.267726197496
