A,B
2020-02-24,70.330360535799
2020-02-25,84.0935126044978
2020-02-26,100.525587139355
2020-02-27,120.133682252561
2020-02-28,143.516788771157
2020-02-29,171.380544222512
2020-03-01,204.553536446461
2020-03-02,244.004940301949
2020-03-03,290.863046391327
2020-03-04,346.43392134151
2020-03-05,412.219001175559
2020-03-06,489.929840934135
2020-03-07,581.497512249558
2020-03-08,689.07326408201
2020-03-09,815.016086878591
2020-03-10,961.861856306624
2020-03-11,1132.2679798836
2020-03-12,1328.92724550179
2020-03-13,1554.44531712596
2020-03-14,1811.17857313887
2020-03-15,2101.03325486679
2020-03-16,2425.23348330821
2020-03-17,2784.07438364862
2020-03-18,3176.68624674707
2020-03-19,3600.84421436325
2020-03-20,4052.86236627706
2020-03-21,4527.60811640903
2020-03-22,5018.66042177441
2020-03-23,5518.61396835187
2020-03-24,6019.50509996948
2020-03-25,6513.31048412779
2020-03-26,6992.45370394525
2020-03-27,7450.25320161231
2020-03-28,7881.25785813415
2020-03-29,8281.43980441589
2020-03-30,8648.24074360334
2020-03-31,8980.49104761598
2020-04-01,9278.23553021042
2020-04-02,9542.50484615006
2020-04-03,9775.06851539628
2020-04-04,9978.1976876345
2020-04-05,10154.4561058787
2020-04-06,10306.5286787566
2020-04-07,10437.0899489563
2020-04-08,10548.7099480432
2020-04-09,10643.7922507015
2020-04-10,10724.5379955612
2020-04-11,10792.9296825856
2020-04-12,10850.7292201005
2020-04-13,10899.4856314202
2020-04-14,10940.5488160545
2020-04-15,10975.0866658292
2020-04-16,11004.1036031537
2020-04-17,11028.4592219571
