A,B
2020-02-24,0.194793144927348
2020-02-25,0.244743853061097
2020-02-26,0.30749120039963
2020-02-27,0.386306445537374
2020-02-28,0.48529301626056
2020-02-29,0.609595848345225
2020-03-01,0.765662023767847
2020-03-02,0.961564489409043
2020-03-03,1.20740287789701
2020-03-04,1.51579783243564
2020-03-05,1.90249755827663
2020-03-06,2.38711721525592
2020-03-07,2.99403259048268
2020-03-08,3.75344820130207
2020-03-09,4.70265492950545
2020-03-10,5.88748098831722
2020-03-11,7.36391886662448
2020-03-12,9.19987492413701
2020-03-13,11.4769312015759
2020-03-14,14.2919235955387
2020-03-15,17.7580204859634
2020-03-16,22.0048293650401
2020-03-17,27.1768754601533
2020-03-18,33.4296170684428
2020-03-19,40.9220536753319
2020-03-20,49.8050567672161
2020-03-21,60.204961881397
2020-03-22,72.2028555902808
2020-03-23,85.8114273921636
2020-03-24,100.953045916718
2020-03-25,117.444305904774
2020-03-26,134.992793582616
2020-03-27,153.210369502226
2020-03-28,171.643641025166
2020-03-29,189.817409963402
2020-03-30,207.282666495043
2020-03-31,223.659135447067
2020-04-01,238.664251205295
2020-04-02,252.124806776658
2020-04-03,263.972362813186
2020-04-04,274.226946153331
2020-04-05,282.974810411263
2020-04-06,290.345388282986
2020-04-07,296.490925681931
2020-04-08,301.570513913222
2020-04-09,305.7388470844
2020-04-10,309.139186793016
2020-04-11,311.899645552932
2020-04-12,314.13184950691
2020-04-13,315.931160166152
2020-04-14,317.377816751476
2020-04-15,318.538542646515
2020-04-16,319.468312780668
2020-04-17,320.212095414657
2020-04-18,320.806464284882
2020-04-19,321.281031910007
2020-04-20,321.659689209467
2020-04-21,321.961656636947
2020-04-22,322.202362617255
2020-04-23,322.394169684449
2020-04-24,322.546969752953
2020-04-25,322.668668992897
2020-04-26,322.765580827345
2020-04-27,322.842743230391
2020-04-28,322.904174131501
2020-04-29,322.953076509878
2020-04-30,322.992002779865
2020-05-01,323.022986352303
2020-05-02,323.047646802567
2020-05-03,323.067273862092
2020-05-04,323.082894448061
2020-05-05,323.09532612537
2020-05-06,323.105219727384
