A,B
2020-02-24,1.23359059570295
2020-02-25,1.51867765034021
2020-02-26,1.86952026424343
2020-02-27,2.30121854044929
2020-02-28,2.8323059654909
2020-02-29,3.4855124847271
2020-03-01,4.28868811222099
2020-03-02,5.27591613891152
2020-03-03,6.48884773471696
2020-03-04,7.97829119758212
2020-03-05,9.80608813590894
2020-03-06,12.047303729725
2020-03-07,14.792746319858
2020-03-08,18.1518092467092
2020-03-09,22.2555900652272
2020-03-10,27.2601824426088
2020-03-11,33.3499462526031
2020-03-12,40.7404330539554
2020-03-13,49.6804700857035
2020-03-14,60.4526842729843
2020-03-15,73.3714888649036
2020-03-16,88.7772921311707
2020-03-17,107.025488625665
2020-03-18,128.468775341744
2020-03-19,153.431664170108
2020-03-20,182.176931744763
2020-03-21,214.865310300935
2020-03-22,251.51196731317
2020-03-23,291.945918279502
2020-03-24,335.780714103694
2020-03-25,382.405447857455
2020-03-26,431.003281112188
2020-03-27,480.599919747061
2020-03-28,530.137640650819
2020-03-29,578.563711407986
2020-03-30,624.917933020115
2020-03-31,668.404291938997
2020-04-01,708.43622212595
2020-04-02,744.651873517889
2020-04-03,776.902470556444
2020-04-04,805.221309652059
2020-04-05,829.782471890148
2020-04-06,850.857402309843
2020-04-07,868.775216555348
2020-04-08,883.890008974864
2020-04-09,896.556258048251
2020-04-10,907.111942459635
2020-04-11,915.868180017099
2020-04-12,923.103920131744
2020-04-13,929.064265969025
2020-04-14,933.961213138502
2020-04-15,937.975857101862
2020-04-16,941.261377350096
2020-04-17,943.946323012062
