A,B
2020-02-24,22.5270054313408
2020-02-25,25.9854856247089
2020-02-26,29.9712955619037
2020-02-27,34.5636400896052
2020-02-28,39.8532258985355
2020-02-29,45.9438018410574
2020-03-01,52.9538623003452
2020-03-02,61.0185158157527
2020-03-03,70.2915148489125
2020-03-04,80.9474335552282
2020-03-05,93.1839679528308
2020-03-06,107.224316082839
2020-03-07,123.319573662604
2020-03-08,141.751052341433
2020-03-09,162.832392039516
2020-03-10,186.911295297425
2020-03-11,214.370659921643
2020-03-12,245.628827239319
2020-03-13,281.138599191983
2020-03-14,321.384612662826
2020-03-15,366.878601124396
2020-03-16,418.152032883101
2020-03-17,475.745607097817
2020-03-18,540.195132817219
2020-03-19,612.013435167911
2020-03-20,691.668149733042
2020-03-21,779.555600037428
2020-03-22,875.971411431561
2020-03-23,981.079084597745
2020-03-24,1094.87839063007
2020-03-25,1217.17607803369
2020-03-26,1347.56188501034
2020-03-27,1485.39308903922
2020-03-28,1629.79066300626
2020-03-29,1779.64944603764
2020-03-30,1933.6635628349
2020-03-31,2090.36673639649
2020-04-01,2248.18535307419
2020-04-02,2405.50046036097
2020-04-03,2560.71363078481
2020-04-04,2712.31106886117
2020-04-05,2858.92059213029
2020-04-06,2999.35712681892
2020-04-07,3132.6539101453
2020-04-08,3258.07837517648
2020-04-09,3375.13338916278
2020-04-10,3483.54586607885
2020-04-11,3583.24563367588
2020-04-12,3674.33777916529
2020-04-13,3757.07159629334
2020-04-14,3831.8088367993
2020-04-15,3898.99337314525
2020-04-16,3959.12373322718
2020-04-17,4012.72936485775
2020-04-18,4060.35098420161
2020-04-19,4102.52498126085
2020-04-20,4139.77159605246
2020-04-21,4172.58642570351
2020-04-22,4201.43475303306
2020-04-23,4226.7481780124
2020-04-24,4248.92306393376
2020-04-25,4268.32036330453
2020-04-26,4285.26645188535
2020-04-27,4300.05466431201
2020-04-28,4312.94728601198
2020-04-29,4324.17781070182
2020-04-30,4333.95331939209
2020-05-01,4342.45687539926
2020-05-02,4349.84986089834
2020-05-03,4356.27420491236
2020-05-04,4361.85447132268
2020-05-05,4366.69978948752
2020-05-06,4370.90562028964
2020-05-07,4374.55535769692
2020-05-08,4377.72177088751
2020-05-09,4380.46829521877
2020-05-10,4382.8501822516
2020-05-11,4384.91552003158
2020-05-12,4386.70613514566
2020-05-13,4388.25838792788
2020-05-14,4389.60387173424
2020-05-15,4390.77002656156
2020-05-16,4391.78067653213
2020-05-17,4392.65649996403
2020-05-18,4393.41543993901
2020-05-19,4394.07306249262
2020-05-20,4394.64286880374
2020-05-21,4395.13656706242
