A,B
2020-02-24,1.32855454797903
2020-02-25,1.53653706616164
2020-02-26,1.77695026422248
2020-02-27,2.05480771249079
2020-02-28,2.37588345490634
2020-02-29,2.74682244704758
2020-03-01,3.17526536925493
2020-03-02,3.66998911044618
2020-03-03,4.24106411952239
2020-03-04,4.90002961724793
2020-03-05,5.66008731167704
2020-03-06,6.53631371289699
2020-03-07,7.54589033329505
2020-03-08,8.70834990839135
2020-03-09,10.0458351859853
2020-03-10,11.5833646993347
2020-03-11,13.3490971447172
2020-03-12,15.3745824052013
2020-03-13,17.694982795646
2020-03-14,20.3492426843033
2020-03-15,23.3801782891781
2020-03-16,26.8344523031913
2020-03-17,30.7623904310557
2020-03-18,35.2175895816594
2020-03-19,40.2562614091875
2020-03-20,45.9362516757213
2020-03-21,52.3156775874971
2020-03-22,59.4511343817795
2020-03-23,67.3954418154929
2020-03-24,76.1949334384407
2020-03-25,85.886338289552
2020-03-26,96.4933656331886
2020-03-27,108.023175112292
2020-03-28,120.462989636918
2020-03-29,133.777174319532
2020-03-30,147.905145996134
2020-03-31,162.760477358806
2020-04-01,178.231503554587
2020-04-02,194.183621597255
2020-04-03,210.463301209479
2020-04-04,226.903621576198
2020-04-05,243.330945998432
2020-04-06,259.572184740544
2020-04-07,275.46200954434
2020-04-08,290.849390496914
2020-04-09,305.602925573142
2020-04-10,319.61460334599
2020-04-11,332.801844556724
2020-04-12,345.107869469112
2020-04-13,356.500602618686
2020-04-14,366.970435047193
2020-04-15,376.527211379466
2020-04-16,385.196802387685
