A,B
2020-02-24,657.816322756524
2020-02-25,769.81809851725
2020-02-26,900.58271854168
2020-02-27,1053.140694532
2020-02-28,1230.97087603218
2020-02-29,1438.05174291261
2020-03-01,1678.91288617406
2020-03-02,1958.68408943425
2020-03-03,2283.13833282576
2020-03-04,2658.72369053612
2020-03-05,3092.57748650947
2020-03-06,3592.51425796153
2020-03-07,4166.9771722603
2020-03-08,4824.94077166411
2020-03-09,5575.75164237098
2020-03-10,6428.8933439425
2020-03-11,7393.66338450057
2020-03-12,8478.7539996117
2020-03-13,9691.73579805198
2020-03-14,11038.4545503614
2020-03-15,12522.3665145724
2020-03-16,14143.8557316695
2020-03-17,15899.5953544931
2020-03-18,17782.0305247283
2020-03-19,19779.0677448188
2020-03-20,21874.0502347727
2020-03-21,24046.0771366782
2020-03-22,26270.6867257384
2020-03-23,28520.8746707962
2020-03-24,30768.3668976291
2020-03-25,32985.024166172
2020-03-26,35144.2325197992
2020-03-27,37222.1362575682
2020-03-28,39198.5973624547
2020-03-29,41057.8103589565
2020-03-30,42788.5534585146
2020-03-31,44384.1043818777
2020-04-01,45841.8841161852
2020-04-02,47162.9103091107
2020-04-03,48351.1446908314
2020-04-04,49412.80957019
2020-04-05,50355.7320485424
2020-04-06,51188.7558286169
2020-04-07,51921.242876625
2020-04-08,52562.672777523
2020-04-09,53122.3371739824
2020-04-10,53609.120061326
2020-04-11,54031.351281127
2020-04-12,54396.7194907844
2020-04-13,54712.2313879486
2020-04-14,54984.2053751737
2020-04-15,55218.2896694485
2020-04-16,55419.4967618875
2020-04-17,55592.2479148419
2020-04-18,55740.4229438617
2020-04-19,55867.4118324832
2020-04-20,55976.1657710968
2020-04-21,56069.2460214161
2020-04-22,56148.8696192609
2020-04-23,56216.9513764472
2020-04-24,56275.1419613566
2020-04-25,56324.8620567952
2020-04-26,56367.3327376896
2020-04-27,56403.6022998748
2020-04-28,56434.5698202384
2020-04-29,56461.0057497191
