A,B
2020-02-24,6.0051273815642
2020-02-25,7.36608855051955
2020-02-26,9.03403248494077
2020-02-27,11.0774701376071
2020-02-28,13.5798342522809
2020-02-29,16.6425446833294
2020-03-01,20.3886103395171
2020-03-02,24.9668135007035
2020-03-03,30.5564981495225
2020-03-04,37.3729401920586
2020-03-05,45.6732048950143
2020-03-06,55.7622838328431
2020-03-07,67.9991361575985
2020-03-08,82.8020223806217
2020-03-09,100.652201300752
2020-03-10,122.094660447582
2020-03-11,147.734087667046
2020-03-12,178.223826290937
2020-03-13,214.24521067131
2020-03-14,256.474656674366
2020-03-15,305.536471796576
2020-03-16,361.94088554723
2020-03-17,426.009547381072
2020-03-18,497.794688311404
2020-03-19,577.002752727552
2020-03-20,662.937321579573
2020-03-21,754.477702965495
2020-03-22,850.106793508828
2020-03-23,947.993889493644
2020-03-24,1046.12627554079
2020-03-25,1142.47108652451
2020-03-26,1235.14060549058
2020-03-27,1322.53318526753
2020-03-28,1403.4287714699
2020-03-29,1477.02978446875
2020-03-30,1542.95046628953
2020-03-31,1601.16686305448
2020-04-01,1651.94360670583
2020-04-02,1695.75298944541
2020-04-03,1733.1982140628
2020-04-04,1764.94809322025
2020-04-05,1791.68628935644
2020-04-06,1814.07513637335
2020-04-07,1832.73227667479
2020-04-08,1848.21756120202
2020-04-09,1861.02756497048
2020-04-10,1871.5953608375
2020-04-11,1880.29364474166
2020-04-12,1887.43977638447
2020-04-13,1893.30171752755
2020-04-14,1898.10418783364
2020-04-15,1902.03461330812
2020-04-16,1905.24862510165
2020-04-17,1907.8749911518
2020-04-18,1910.01994420717
