A,B
2020-02-24,16.2572059524663
2020-02-25,20.2802634274794
2020-02-26,25.2922019166849
2020-02-27,31.5323920151986
2020-02-28,39.296104468945
2020-02-29,48.9464395495961
2020-03-01,60.9281784142121
2020-03-02,75.7835045889736
2020-03-03,94.1692831293182
2020-03-04,116.875162719073
2020-03-05,144.841121043344
2020-03-06,179.172142670706
2020-03-07,221.146455549044
2020-03-08,272.212169396165
2020-03-09,333.965396317144
2020-03-10,408.101357338467
2020-03-11,496.329294025047
2020-03-12,600.243323047516
2020-03-13,721.146106989522
2020-03-14,859.831635469151
2020-03-15,1016.34771457767
2020-03-16,1189.77580181204
2020-03-17,1378.08015521526
2020-03-18,1578.08176580381
2020-03-19,1785.597670126
2020-03-20,1995.75139363761
2020-03-21,2203.41402384051
2020-03-22,2403.69516716113
2020-03-23,2592.38674095598
2020-03-24,2766.27797857449
2020-03-25,2923.29980591021
2020-03-26,3062.50309820262
2020-03-27,3183.91067374347
2020-03-28,3288.29834921487
2020-03-29,3376.95732015361
2020-03-30,3451.47598940819
2020-03-31,3513.56231262846
2020-04-01,3564.91330251976
2020-04-02,3607.12876663404
2020-04-03,3641.66149820959
2020-04-04,3669.79474290402
2020-04-05,3692.63840850947
2020-04-06,3711.13704741559
2020-04-07,3726.08440566233
2020-04-08,3738.14092322483
2020-04-09,3747.85184311427
2020-04-10,3755.6645270718
2020-04-11,3761.94422794639
2020-04-12,3766.98799666494
2020-04-13,3771.03666619052
2020-04-14,3774.28500668924
2020-04-15,3776.890223766
