A,B
2020-02-24,3.98798855889383
2020-02-25,4.72814988462706
2020-02-26,5.60487917042693
2020-02-27,6.64304929598359
2020-02-28,7.87193182876408
2020-02-29,9.32592191264058
2020-03-01,11.0453610640207
2020-03-02,13.0774620077594
2020-03-03,15.47733538456
2020-03-04,18.3091114219666
2020-03-05,21.6471396195483
2020-03-06,25.5772351125916
2020-03-07,30.1979204585875
2020-03-08,35.6215849005331
2020-03-09,41.9754486212533
2020-03-10,49.402176556461
2020-03-11,58.059935534039
2020-03-12,68.121632380724
2020-03-13,79.7730148400018
2020-03-14,93.2092718043001
2020-03-15,108.62975032497
2020-03-16,126.230436224904
2020-03-17,146.193950097338
2020-03-18,168.677019151589
2020-03-19,193.795718354439
2020-03-20,221.609231566064
2020-03-21,252.103428252931
2020-03-22,285.176097264013
2020-03-23,320.626087730446
2020-03-24,358.148708569706
2020-03-25,397.33937887223
2020-03-26,437.706632509599
2020-03-27,478.694240202118
2020-03-28,519.710669506765
2020-03-29,560.162728394462
2020-03-30,599.489408589547
2020-03-31,637.191904466327
2020-04-01,672.856544178154
2020-04-02,706.168707275722
2020-04-03,736.917346949927
2020-04-04,764.991108039262
2020-04-05,790.367970506549
2020-04-06,813.100757275919
2020-04-07,833.300782399425
2020-04-08,851.121528965885
2020-04-09,866.743706731626
2020-04-10,880.362489835089
2020-04-11,892.177266952465
2020-04-12,902.383890828027
2020-04-13,911.169194137232
2020-04-14,918.707424870579
2020-04-15,925.158219022025
2020-04-16,930.665743800471
2020-04-17,935.35868817793
2020-04-18,939.350832901218
2020-04-19,942.741988495529
2020-04-20,945.619141251966
2020-04-21,948.057690942493
2020-04-22,950.122699343826
2020-04-23,951.87009605647
2020-04-24,953.347808624259
2020-04-25,954.596798825794
2020-04-26,955.651997421225
2020-04-27,956.54313665514
2020-04-28,957.29548431939
2020-04-29,957.930485869957
2020-04-30,958.466322510204
2020-05-01,958.918393705083
2020-05-02,959.299732574873
2020-05-03,959.621362246295
2020-05-04,959.892600663553
