A,B
2020-02-24,1.5249698556899
2020-02-25,1.98617022341434
2020-02-26,2.58664033688222
2020-02-27,3.3682881853761
2020-02-28,4.38552981155996
2020-02-29,5.70895131070706
2020-03-01,7.42999350021143
2020-03-02,9.66691030071388
2020-03-03,12.5722887374758
2020-03-04,16.3424412335028
2020-03-05,21.2289699843364
2020-03-06,27.5527252279121
2020-03-07,35.7201798765568
2020-03-08,46.241839159298
2020-03-09,59.7515774935891
2020-03-10,77.0245957067561
2020-03-11,98.9898663163364
2020-03-12,126.730407299112
2020-03-13,161.46167209135
2020-03-14,204.475489835828
2020-03-15,257.035983565645
2020-03-16,320.217529195472
2020-03-17,394.686543266005
2020-03-18,480.450814292527
2020-03-19,576.629251419817
2020-03-20,681.319595353516
2020-03-21,791.642599116278
2020-03-22,904.002632074206
2020-03-23,1014.53135173008
2020-03-24,1119.60591496179
2020-03-25,1216.29997203316
2020-03-26,1302.65571233964
2020-03-27,1377.73921051515
2020-03-28,1441.51578936188
2020-03-29,1494.62291564689
2020-03-30,1538.11901417721
2020-03-31,1573.26266445514
2020-04-01,1601.34734159776
2020-04-02,1623.59440591821
2020-04-03,1641.09479890585
2020-04-04,1654.78592080092
2020-04-05,1665.45100266159
2020-04-06,1673.73109204202
2020-04-07,1680.14283841136
2020-04-08,1685.09782786407
2020-04-09,1688.92107921166
2020-04-10,1691.86754264191
2020-04-11,1694.13618994892
2020-04-12,1695.88170317805
2020-04-13,1697.22397646745
2020-04-14,1698.25572876962
2020-04-15,1699.04853862312
