A,B
2020-02-24,9.79780859945506
2020-02-25,12.0348801234672
2020-02-26,14.7810125999352
2020-02-27,18.1511750869027
2020-02-28,22.2858601189021
2020-02-29,27.3565262198914
2020-03-01,33.5720872491896
2020-03-02,41.1865911447676
2020-03-03,50.5082174961916
2020-03-04,61.909686971486
2020-03-05,75.8401027252797
2020-03-06,92.8381161512314
2020-03-07,113.54610223867
2020-03-08,138.724712632645
2020-03-09,169.266712013626
2020-03-10,206.208361183955
2020-03-11,250.735766504386
2020-03-12,304.182582727317
2020-03-13,368.014316999618
2020-03-14,443.793436474172
2020-03-15,533.118904825265
2020-03-16,637.534249531053
2020-03-17,758.400560601091
2020-03-18,896.735727450141
2020-03-19,1053.02915991908
2020-03-20,1227.05169657229
2020-03-21,1417.6913122922
2020-03-22,1622.85277935207
2020-03-23,1839.45882134236
2020-03-24,2063.5778197163
2020-03-25,2290.67889815861
2020-03-26,2515.98489624341
2020-03-27,2734.8674787339
2020-03-28,2943.21665382649
2020-03-29,3137.72429038095
2020-03-30,3316.04475480557
2020-03-31,3476.82613753022
2020-04-01,3619.63204694066
2020-04-02,3744.78958279501
2020-04-03,3853.20243853466
2020-04-04,3946.16212867778
2020-04-05,4025.17985149117
2020-04-06,4091.85066267666
2020-04-07,4147.75296704008
2020-04-08,4194.38068476112
2020-04-09,4233.10256575943
2020-04-10,4265.14227026926
2020-04-11,4291.57321064785
2020-04-12,4313.32312067367
2020-04-13,4331.18445903993
2020-04-14,4345.82782443195
2020-04-15,4357.81645374801
2020-04-16,4367.62056649506
2020-04-17,4375.63082283279
2020-04-18,4382.17051284377
2020-04-19,4387.50632613019
2020-04-20,4391.85769590043
2020-04-21,4395.40479638014
2020-04-22,4398.29531649498
2020-04-23,4400.65015072749
