A,B
2020-02-24,189.778560530633
2020-02-25,217.731937307059
2020-02-26,249.80265435771
2020-02-27,286.597153668982
2020-02-28,328.811195502806
2020-02-29,377.24301201894
2020-03-01,432.80839754899
2020-03-02,496.558020522377
2020-03-03,569.697283941347
2020-03-04,653.609109344174
2020-03-05,749.880074279778
2020-03-06,860.330396469555
2020-03-07,987.048330227395
2020-03-08,1132.42962368935
2020-03-09,1299.22278050443
2020-03-10,1490.58097861042
2020-03-11,1710.12162356382
2020-03-12,1961.99465689241
2020-03-13,2250.96090369309
2020-03-14,2582.48193116504
2020-03-15,2962.8231043147
2020-03-16,3399.17177051341
2020-03-17,3899.77278526009
2020-03-18,4474.08391229808
2020-03-19,5132.95399768193
2020-03-20,5888.8272357078
2020-03-21,6755.97732178653
2020-03-22,7750.77583114824
2020-03-23,8891.99978139425
2020-03-24,10201.1840409455
2020-03-25,11703.0250449106
2020-03-26,13425.8431862794
2020-03-27,15402.1122759871
2020-03-28,17669.0656234078
2020-03-29,20269.3895928758
2020-03-30,23252.0169557784
2020-03-31,26673.0339951594
2020-04-01,30596.7171431008
2020-04-02,35096.7169507312
2020-04-03,40257.4094131906
2020-04-04,46175.4370981495
2020-04-05,52961.4651488725
2020-04-06,60742.1800312715
2020-04-07,69662.5618315103
2020-04-08,79888.4639250717
2020-04-09,91609.5368357812
2020-04-10,105042.535946383
2020-04-11,120435.055215312
