A,B
2020-02-24,12.2738172925414
2020-02-25,15.4763579933322
2020-02-26,19.5138952533062
2020-02-27,24.6037686611474
2020-02-28,31.0196714506454
2020-02-29,39.1061343463796
2020-03-01,49.2966565514495
2020-03-02,62.1363576466483
2020-03-03,78.3102068472667
2020-03-04,98.6780904495116
2020-03-05,124.318195555571
2020-03-06,156.580399401912
2020-03-07,197.151523468999
2020-03-08,248.134378610761
2020-03-09,312.142390452096
2020-03-10,392.411093284945
2020-03-11,492.926673023861
2020-03-12,618.56967370057
2020-03-13,775.268475445385
2020-03-14,970.151595200565
2020-03-15,1211.67957981949
2020-03-16,1509.72570059193
2020-03-17,1875.55978617288
2020-03-18,2321.67255816408
2020-03-19,2861.36230319877
2020-03-20,3507.99878337749
2020-03-21,4273.8925176483
2020-03-22,5168.74577776853
2020-03-23,6197.75765905051
2020-03-24,7359.59935984359
2020-03-25,8644.63996099867
2020-03-26,10033.92402782
2020-03-27,11499.3930141963
2020-03-28,13005.6358071367
2020-03-29,14513.0644329801
2020-03-30,15981.9669238773
2020-03-31,17376.5869309856
2020-04-01,18668.3701454114
2020-04-02,19837.8058952266
2020-04-03,20874.7335912841
2020-04-04,21777.3808210931
2020-04-05,22550.6187422355
2020-04-06,23203.9400203837
2020-04-07,23749.5487017628
2020-04-08,24200.787682179
2020-04-09,24570.9833701816
