A,B
2020-02-24,0.370516858847219
2020-02-25,0.5023116894973
2020-02-26,0.680956543270754
2020-02-27,0.923080310362802
2020-02-28,1.251193014175
2020-02-29,1.69574813347693
2020-03-01,2.29791334542976
2020-03-02,3.11328065970934
2020-03-03,4.21681175136757
2020-03-04,5.70938819237545
2020-03-05,7.72641147764683
2020-03-06,10.4489556521029
2020-03-07,14.1179774916274
2020-03-08,19.051962702029
2020-03-09,25.6680031552098
2020-03-10,34.5054505512531
2020-03-11,46.2496681188191
2020-03-12,61.7506223718411
2020-03-13,82.026812768298
2020-03-14,108.239497069764
2020-03-15,141.616790573692
2020-03-16,183.305886061317
2020-03-17,234.141314282707
2020-03-18,294.345761280055
2020-03-19,363.228645000643
2020-03-20,438.998673752194
2020-03-21,518.819096656304
2020-03-22,599.168039144772
2020-03-23,676.430412988859
2020-03-24,747.523065057481
2020-03-25,810.33574078984
2020-03-26,863.872628460741
2020-03-27,908.122634679509
2020-03-28,943.777086295168
2020-03-29,971.920762814456
2020-03-30,993.777291116373
2020-03-31,1010.53765841978
2020-04-01,1023.26575949271
2020-04-02,1032.86050575312
2020-04-03,1040.05302851167
2020-04-04,1045.4222587324
2020-04-05,1049.41789289404
2020-04-06,1052.38442529979
2020-04-07,1054.58310593634
2020-04-08,1056.21059834063
2020-04-09,1057.4141479249
2020-04-10,1058.30356289347
2020-04-11,1058.96049393773
