A,B
2020-02-24,77.2463203154358
2020-02-25,91.8736593867475
2020-02-26,109.244837432807
2020-02-27,129.863821112088
2020-02-28,154.32272806819
2020-02-29,183.315431550195
2020-03-01,217.652508294099
2020-03-02,258.277322735942
2020-03-03,306.282846088023
2020-03-04,362.928535966105
2020-03-05,429.656232493062
2020-03-06,508.10354332149
2020-03-07,600.112583142773
2020-03-08,707.731209190112
2020-03-09,833.203088181261
2020-03-10,978.942123959894
2020-03-11,1147.48611829819
2020-03-12,1341.42426664439
2020-03-13,1563.2935384937
2020-03-14,1815.44056808254
2020-03-15,2099.84880471858
2020-03-16,2417.93563656952
2020-03-17,2770.33096481204
2020-03-18,3156.6566394539
2020-03-19,3575.33386622436
2020-03-20,4023.45097908786
2020-03-21,4496.72428203798
2020-03-22,4989.57786449348
2020-03-23,5495.35376821532
2020-03-24,6006.64341920866
2020-03-25,6515.7091436142
2020-03-26,7014.9466422229
2020-03-27,7497.33076049511
2020-03-28,7956.79040013112
2020-03-29,8388.47287921623
2020-03-30,8788.87909920863
2020-03-31,9155.87268723434
2020-04-01,9488.58371873194
2020-04-02,9787.23777366029
2020-04-03,10052.9436069903
2020-04-04,10287.4692418581
2020-04-05,10493.0293233877
2020-04-06,10672.0985170448
2020-04-07,10827.2583530952
2020-04-08,10961.0791528601
2020-04-09,11076.0347847704
2020-04-10,11174.4458094286
2020-04-11,11258.4456962504
2020-04-12,11329.9648041693
2020-04-13,11390.7273453758
2020-04-14,11442.257316454
2020-04-15,11485.8902008452
2020-04-16,11522.788012207
2020-04-17,11553.9559072349
2020-04-18,11580.2591321716
2020-04-19,11602.4394837477
2020-04-20,11621.1307772604
2020-04-21,11636.8730402122
