A,B
2020-02-24,175.412251920165
2020-02-25,200.353216033448
2020-02-26,228.788397420065
2020-02-27,261.191570015083
2020-02-28,298.095988151576
2020-02-29,340.10041481785
2020-03-01,387.875312013734
2020-03-02,442.169034398401
2020-03-03,503.813804336439
2020-03-04,573.731168652772
2020-03-05,652.936543677692
2020-03-06,742.542345237411
2020-03-07,843.759075483361
2020-03-08,957.893602721802
2020-03-09,1086.34373117992
2020-03-10,1230.58802728383
2020-03-11,1392.16976607368
2020-03-12,1572.67381164761
2020-03-13,1773.69528247993
2020-03-14,1996.79901633493
2020-03-15,2243.4691843032
2020-03-16,2515.04895105362
2020-03-17,2812.67086884881
2020-03-18,3137.17973149535
2020-03-19,3489.05086605877
2020-03-20,3868.30821421627
2020-03-21,4274.44789565185
2020-03-22,4706.37403388255
2020-03-23,5162.35419855203
2020-03-24,5640.00161541617
2020-03-25,6136.29011555611
2020-03-26,6647.6055705781
2020-03-27,7169.83441381831
2020-03-28,7698.48611704203
2020-03-29,8228.84269989775
2020-03-30,8756.12511077566
2020-03-31,9275.66420778783
2020-04-01,9783.06348215506
2020-04-02,10274.3417156243
2020-04-03,10746.0462485138
2020-04-04,11195.3309960469
2020-04-05,11619.9971862959
2020-04-06,12018.4984024417
2020-04-07,12389.9144191463
2020-04-08,12733.9002506941
2020-04-09,13050.6177134922
2020-04-10,13340.6567606924
2020-04-11,13604.9530974328
2020-04-12,13844.7073991242
2020-04-13,14061.3100851899
2020-04-14,14256.2742487841
2020-04-15,14431.1781459711
2020-04-16,14587.6176790087
2020-04-17,14727.1685896227
2020-04-18,14851.357595535
2020-04-19,14961.641422342
2020-04-20,15059.3925598496
2020-04-21,15145.8905637834
2020-04-22,15222.3177919068
2020-04-23,15289.7585767155
2020-04-24,15349.2009713852
2020-04-25,15401.5403448987
2020-04-26,15447.5842354412
2020-04-27,15488.057991921
2020-04-28,15523.6108387951
2020-04-29,15554.8220884547
2020-04-30,15582.2072988383
2020-05-01,15606.2242331056
2020-05-02,15627.2785249011
2020-05-03,15645.7289888582
2020-05-04,15661.8925433604
2020-05-05,15676.048732836
2020-05-06,15688.443851474
