A,B
2020-02-24,150.700443189887
2020-02-25,165.442376614787
2020-02-26,181.596660580713
2020-02-27,199.292530314847
2020-02-28,218.66981065344
2020-02-29,239.879530397849
2020-03-01,263.084517452485
2020-03-02,288.459959564266
2020-03-03,316.193912226899
2020-03-04,346.487731647738
2020-03-05,379.556406609651
2020-03-06,415.628758629262
2020-03-07,454.947475083273
2020-03-08,497.76893505618
2020-03-09,544.362782719405
2020-03-10,595.011198313348
2020-03-11,650.00781257721
2020-03-12,709.656207152236
2020-03-13,774.267941563463
2020-03-14,844.16004745282
2020-03-15,919.651933473703
2020-03-16,1001.06165041951
2020-03-17,1088.70147654061
2020-03-18,1182.87279838649
2020-03-19,1283.86028358074
2020-03-20,1391.92536919221
2020-03-21,1507.29912298323
2020-03-22,1630.17457451549
2020-03-23,1760.69865798901
2020-03-24,1898.96395715606
2020-03-25,2045.00049223337
2020-03-26,2198.76783611601
2020-03-27,2360.14788827819
2020-03-28,2528.93866485204
2020-03-29,2704.84947760188
2020-03-30,2887.4978682251
2020-03-31,3076.40863385338
2020-04-01,3271.01522258291
2020-04-02,3470.66369426986
2020-04-03,3674.6193342526
2020-04-04,3882.07588149199
2020-04-05,4092.16719589741
2020-04-06,4303.98105245314
2020-04-07,4516.57462342741
2020-04-08,4728.9911055736
2020-04-09,4940.27687649825
2020-04-10,5149.49853024631
2020-04-11,5355.75914997046
2020-04-12,5558.21322454362
2020-04-13,5756.079701382
2020-04-14,5948.65278146959
2020-04-15,6135.31019423901
2020-04-16,6315.51882823325
2020-04-17,6488.83772738179
2020-04-18,6654.91858282599
2020-04-19,6813.50394941605
2020-04-20,6964.42348993494
2020-04-21,7107.58859722524
2020-04-22,7242.98576562794
2020-04-23,7370.66908134805
2020-04-24,7490.75218070052
2020-04-25,7603.39999045848
2020-04-26,7708.82052059635
2020-04-27,7807.25693108774
2020-04-28,7898.98004490763
2020-04-29,7984.28143200166
2020-04-30,8063.4671458628
2020-05-01,8136.85215683669
2020-05-02,8204.75549500478
2020-05-03,8267.49609056584
2020-05-04,8325.38928073811
2020-05-05,8378.74393875731
2020-05-06,8427.86017181643
2020-05-07,8473.02752998822
2020-05-08,8514.52366650523
2020-05-09,8552.61339051424
2020-05-10,8587.54805592269
2020-05-11,8619.56523366153
2020-05-12,8648.88861914589
2020-05-13,8675.72813156045
2020-05-14,8700.28016655363
2020-05-15,8722.72796878922
2020-05-16,8743.24209543376
2020-05-17,8761.98094595953
2020-05-18,8779.09133756342
2020-05-19,8794.70910901591
2020-05-20,8808.95973886097
2020-05-21,8821.95896659893
2020-05-22,8833.81340782462
2020-05-23,8844.62115629023
2020-05-24,8854.47236755157
2020-05-25,8863.44982026851
2020-05-26,8871.62945240095
2020-05-27,8879.08087050046
2020-05-28,8885.86783107496
2020-05-29,8892.04869362564
2020-05-30,8897.6768454456
2020-05-31,8902.8010986495
2020-06-01,8907.4660601921
2020-06-02,8911.71247584498
2020-06-03,8915.57754925132
