A,B
2020-02-24,134.284822945007
2020-02-25,157.836131147773
2020-02-26,185.486530192413
2020-02-27,217.937515966993
2020-02-28,256.006102907897
2020-02-29,300.642128607642
2020-03-01,352.947491732403
2020-03-02,414.197272697382
2020-03-03,485.862550155646
2020-03-04,569.634530165677
2020-03-05,667.449331900236
2020-03-06,781.512405128395
2020-03-07,914.321071583662
2020-03-08,1068.68306917015
2020-03-09,1247.72822818063
2020-03-10,1454.90953349619
2020-03-11,1693.98886761814
2020-03-12,1969.0017745501
2020-03-13,2284.19478780598
2020-03-14,2643.92846428075
2020-03-15,3052.5395888773
2020-03-16,3514.1574727612
2020-03-17,4032.47230273398
2020-03-18,4610.4584807675
2020-03-19,5250.06295333062
2020-03-20,5951.87734650853
2020-03-21,6714.82230039147
2020-03-22,7535.88095338502
2020-03-23,8409.92361478361
2020-03-24,9329.66463334638
2020-03-25,10285.7832970115
2020-03-26,11267.2228794475
2020-03-27,12261.6576641609
2020-03-28,13256.0913600212
2020-03-29,14237.5277326325
2020-03-30,15193.6412295169
2020-03-31,16113.3753782073
2020-04-01,16987.4097847782
2020-04-02,17808.4591509187
2020-04-03,18571.3941446286
2020-04-04,19273.1982438166
2020-04-05,19912.7923901887
2020-04-06,20490.7684619739
2020-04-07,21009.0736034222
2020-04-08,21470.6823605188
2020-04-09,21879.2850148263
2020-04-10,22239.0109298882
2020-04-11,22554.1969084892
2020-04-12,22829.2034988142
2020-04-13,23068.2772063387
