A,B
2020-02-24,127.632903174268
2020-02-25,150.838688213265
2020-02-26,178.224962617798
2020-02-27,210.529539322777
2020-02-28,248.614424558629
2020-02-29,293.484352049824
2020-03-01,346.307136780538
2020-03-02,408.435621261031
2020-03-03,481.430764170215
2020-03-04,567.085109814461
2020-03-05,667.445455673615
2020-03-06,784.832983931159
2020-03-07,921.858426521612
2020-03-08,1081.4289907849
2020-03-09,1266.74280910548
2020-03-10,1481.26565866201
2020-03-11,1728.68375856438
2020-03-12,2012.82581004127
2020-03-13,2337.54742378733
2020-03-14,2706.57210279671
2020-03-15,3123.28550945964
2020-03-16,3590.48430014425
2020-03-17,4110.08761031265
2020-03-18,4682.82811858784
2020-03-19,5307.94959140066
2020-03-20,5982.94709783131
2020-03-21,6703.39205358212
2020-03-22,7462.88393467658
2020-03-23,8253.16152389724
2020-03-24,9064.38831976732
2020-03-25,9885.60137066178
2020-03-26,10705.2852421752
2020-03-27,11512.009749937
2020-03-28,12295.0577529163
2020-03-29,13044.9712495256
2020-03-30,13753.9596826002
2020-03-31,14416.1392859971
2020-04-01,15027.599891456
2020-04-02,15586.3194725519
2020-04-03,16091.962576414
2020-04-04,16545.6053339463
2020-04-05,16949.4281225283
2020-04-06,17306.4098217914
2020-04-07,17620.0479070482
2020-04-08,17894.1188113584
2020-04-09,18132.484626508
2020-04-10,18338.9460100482
2020-04-11,18517.1371742502
2020-04-12,18670.4567261955
2020-04-13,18802.0274262663
2020-04-14,18914.6781549947
2020-04-15,19010.9421252368
2020-04-16,19093.0663535041
2020-04-17,19163.0284171827
2020-04-18,19222.5574605424
2020-04-19,19273.1572174016
2020-04-20,19316.1294755561
2020-04-21,19352.5969232959
2020-04-22,19383.5247084452
2020-04-23,19409.740326426
2020-04-24,19431.9516569597
2020-04-25,19450.7631081689
2020-04-26,19466.6899180655
2020-04-27,19480.1707196435
