A,B
2020-02-24,7.73503964973855
2020-02-25,9.49022450566863
2020-02-26,11.6425486566168
2020-02-27,14.2812982536675
2020-02-28,17.5155442867864
2020-02-29,21.4783813085182
2020-03-01,26.3320008862726
2020-03-02,32.2737265980651
2020-03-03,39.5431363491565
2020-03-04,48.4303830529035
2020-03-05,59.2857876942451
2020-03-06,72.5307071913701
2020-03-07,88.6695563496311
2020-03-08,108.302666235489
2020-03-09,132.139362827382
2020-03-10,161.010218685498
2020-03-11,195.87683733872
2020-03-12,237.836758967335
2020-03-13,288.120144058503
2020-03-14,348.073881797727
2020-03-15,419.127873889432
2020-03-16,502.737810576282
2020-03-17,600.299317095123
2020-03-18,713.030589426293
2020-03-19,841.825231395329
2020-03-20,987.084269414315
2020-03-21,1148.54570339108
2020-03-22,1325.13951355187
2020-03-23,1514.90233494955
2020-03-24,1714.98483598326
2020-03-25,1921.7730965885
2020-03-26,2131.12334511138
2020-03-27,2338.68252207975
2020-03-28,2540.24427825109
2020-03-29,2732.08004453546
2020-03-30,2911.19185568052
2020-03-31,3075.45474014494
2020-04-01,3223.64337823969
2020-04-02,3355.36107472248
2020-04-03,3470.90281043432
2020-04-04,3571.08703921243
2020-04-05,3657.08562985984
2020-04-06,3730.27208414984
2020-04-07,3792.09856008117
2020-04-08,3844.00451316211
2020-04-09,3887.35470480198
2020-04-10,3923.40171160097
2020-04-11,3953.26726130578
2020-04-12,3977.93702202623
2020-04-13,3998.26431565333
2020-04-14,4014.9792339939
2020-04-15,4028.70059052208
2020-04-16,4039.94894309276
2020-04-17,4049.15954720841
2020-04-18,4056.69455745842
2020-04-19,4062.85411454734
2020-04-20,4067.88616822714
2020-04-21,4071.99502094012
