A,B
2020-02-24,6.19738400123845
2020-02-25,7.187334562796
2020-02-26,8.33421739772943
2020-02-27,9.66249766846794
2020-02-28,11.2003129943915
2020-02-29,12.9799761315994
2020-03-01,15.0385295842051
2020-03-02,17.418351332239
2020-03-03,20.1678080111576
2020-03-04,23.3419478660157
2020-03-05,27.0032203180808
2020-03-06,31.2222016736789
2020-03-07,36.0782970078981
2020-03-08,41.6603762262233
2020-03-09,48.0672874941794
2020-03-10,55.408173577727
2020-03-11,63.8024964626737
2020-03-12,73.379653800341
2020-03-13,84.2780489847295
2020-03-14,96.6434578817696
2020-03-15,110.626523727786
2020-03-16,126.379213441187
2020-03-17,144.050091032696
2020-03-18,163.778315398464
2020-03-19,185.686358635159
2020-03-20,209.871572652768
2020-03-21,236.396906083822
2020-03-22,265.281280688317
2020-03-23,296.490354324862
2020-03-24,329.928589773926
2020-03-25,365.433667453908
2020-03-26,402.774274009722
2020-03-27,441.652126339538
2020-03-28,481.708736480232
2020-03-29,522.536911747848
2020-03-30,563.696386777032
2020-03-31,604.732405831622
2020-04-01,645.195633204757
2020-04-02,684.661564365458
2020-04-03,722.747688111899
2020-04-04,759.126992309294
2020-04-05,793.53693515922
2020-04-06,825.783607382922
2020-04-07,855.741372761208
2020-04-08,883.348706375809
2020-04-09,908.601205874641
2020-04-10,931.542829434514
2020-04-11,952.256346406853
2020-04-12,970.853821689615
2020-04-13,987.467743439997
2020-04-14,1002.24318803149
2020-04-15,1015.33122492338
2020-04-16,1026.88361244839
2020-04-17,1037.04872748213
2020-04-18,1045.96860419493
2020-04-19,1053.77692234727
2020-04-20,1060.59777537564
2020-04-21,1066.54505479207
2020-04-22,1071.72230350069
2020-04-23,1076.22291145915
2020-04-24,1080.13054917438
2020-04-25,1083.51975560439
2020-04-26,1086.45661591093
2020-04-27,1088.99948063081
2020-04-28,1091.19969111706
2020-04-29,1093.10228672006
2020-04-30,1094.74667744484
2020-05-01,1096.16727209661
2020-05-02,1097.3940565724
2020-05-03,1098.45312030375
2020-05-04,1099.36713118993
2020-05-05,1100.15576092335
2020-05-06,1100.83606359389
2020-05-07,1101.42281102055
2020-05-08,1101.92878851788
2020-05-09,1102.36505485325
2020-05-10,1102.74117005732
2020-05-11,1103.0653945658
2020-05-12,1103.34486293278
2020-05-13,1103.58573509083
2020-05-14,1103.79332785857
2020-05-15,1103.97222912628
2020-05-16,1104.12639689068
2020-05-17,1104.2592450674
2020-05-18,1104.37371778585
2020-05-19,1104.47235366734
2020-05-20,1104.55734140378
2020-05-21,1104.6305677894
2020-05-22,1104.69365921219
2020-05-23,1104.74801748182
2020-05-24,1104.7948507572
2020-05-25,1104.83520023625
2020-05-26,1104.86996318323
2020-05-27,1104.89991279183
2020-05-28,1104.925715316
2020-05-29,1104.94794484194
2020-05-30,1104.9670960244
2020-05-31,1104.98359506663
2020-06-01,1104.9978091852
2020-06-02,1105.01005476806
