A,B
2020-02-24,21.9075793110986
2020-02-25,26.3148716810014
2020-02-26,31.6045321938241
2020-02-27,37.9513272937087
2020-02-28,45.5638055693051
2020-02-29,54.6904607870973
2020-03-01,65.6268566644515
2020-03-02,78.7237893538785
2020-03-03,94.3965317374769
2020-03-04,113.135148052808
2020-03-05,135.515778124259
2020-03-06,162.212654872952
2020-03-07,194.010421484565
2020-03-08,231.816038440431
2020-03-09,276.669198677426
2020-03-10,329.749689215
2020-03-11,392.379549788889
2020-03-12,466.017207924038
2020-03-13,552.240081631524
2020-03-14,652.711564487945
2020-03-15,769.128055807624
2020-03-16,903.142077361844
2020-03-17,1056.25890994584
2020-03-18,1229.70697594345
2020-03-19,1424.28663608871
2020-03-20,1640.2080455723
2020-03-21,1876.93549532105
2020-03-22,2133.06173367085
2020-03-23,2406.23892574016
2020-03-24,2693.19082467794
2020-03-25,2989.82189426499
2020-03-26,3291.42395302824
2020-03-27,3592.96234496209
2020-03-28,3889.4066461732
2020-03-29,4176.06078492132
2020-03-30,4448.84758862122
2020-03-31,4704.51312861779
2020-04-01,4940.73333638152
2020-04-02,5156.12389961788
2020-04-03,5350.16948287817
2020-04-04,5523.09697816337
2020-04-05,5675.7194187081
2020-04-06,5809.27392467097
2020-04-07,5925.27093762121
2020-04-08,6025.3652250249
2020-04-09,6111.25319152543
2020-04-10,6184.596633676
2020-04-11,6246.97032099678
2020-04-12,6299.82942466887
2020-04-13,6344.49245665291
2020-04-14,6382.1356455349
2020-04-15,6413.79525683425
2020-04-16,6440.37505459334
2020-04-17,6462.65677068274
2020-04-18,6481.31203352268
2020-04-19,6496.91468507601
2020-04-20,6509.9527843304
2020-04-21,6520.8398694741
2020-04-22,6529.92524651475
2020-04-23,6537.50320635505
