A,B
2020-02-24,493.287909605207
2020-02-25,549.711671706476
2020-02-26,612.435468049178
2020-02-27,682.125756058994
2020-02-28,759.510656913147
2020-02-29,845.383531029483
2020-03-01,940.606211499741
2020-03-02,1046.11171607229
2020-03-03,1162.90621903975
2020-03-04,1292.07002099127
2020-03-05,1434.75720776821
2020-03-06,1592.19364171873
2020-03-07,1765.67288096196
2020-03-08,1956.549579423
2020-03-09,2166.22988675099
2020-03-10,2396.15834919501
2020-03-11,2647.80081788935
2020-03-12,2922.62290896301
2020-03-13,3222.06364060096
2020-03-14,3547.50400605986
2020-03-15,3900.23043817082
2020-03-16,4281.39338694671
2020-03-17,4691.96156971603
2020-03-18,5132.67285766647
2020-03-19,5603.98321896172
2020-03-20,6106.01561994283
2020-03-21,6638.51125259284
2020-03-22,7200.78585641224
2020-03-23,7791.69417506636
2020-03-24,8409.60566872525
2020-03-25,9052.39443424853
2020-03-26,9717.44582691931
2020-03-27,10401.6815176869
2020-03-28,11101.6036852486
2020-03-29,11813.3578016656
2020-03-30,12532.8121322163
2020-03-31,13255.650772302
2020-04-01,13977.475934424
2020-04-02,14693.9144121606
2020-04-03,15400.7227860928
2020-04-04,16093.8860461003
2020-04-05,16769.7048709817
2020-04-06,17424.8677564891
2020-04-07,18056.505397354
2020-04-08,18662.2260634687
2020-04-09,19240.1320192621
2020-04-10,19788.8181924098
2020-04-11,20307.3552121197
2020-04-12,20795.2595591613
2020-04-13,21252.4538915246
2020-04-14,21679.2206573143
2020-04-15,22076.1519299579
2020-04-16,22444.0980618616
2020-04-17,22784.1173148487
2020-04-18,23097.4281465232
2020-04-19,23385.3653577504
2020-04-20,23649.340871444
2020-04-21,23890.8095378643
2020-04-22,24111.2400566972
2020-04-23,24312.0908727125
2020-04-24,24494.7907351574
2020-04-25,24660.7235028947
2020-04-26,24811.2167175561
2020-04-27,24947.5334452203
2020-04-28,25070.8668935915
2020-04-29,25182.3373377484
2020-04-30,25282.9909261599
2020-05-01,25373.7999841722
2020-05-02,25455.6644803303
2020-05-03,25529.4143686373
2020-05-04,25595.8125651519
2020-05-05,25655.5583588867
2020-05-06,25709.2910941522
2020-05-07,25757.5939940394
2020-05-08,25800.9980227212
2020-05-09,25839.9857079347
2020-05-10,25874.9948647496
2020-05-11,25906.4221779635
2020-05-12,25934.6266136414
2020-05-13,25959.9326408478
2020-05-14,25982.6332529358
2020-05-15,26002.9927841969
2020-05-16,26021.2495225836
2020-05-17,26037.618122862
2020-05-18,26052.2918271852
2020-05-19,26065.4445018956
2020-05-20,26077.2325005466
2020-05-21,26087.7963638091
2020-05-22,26097.2623672295
2020-05-23,26105.7439278069
2020-05-24,26113.342880155
2020-05-25,26120.1506326485
2020-05-26,26126.2492134906
2020-05-27,26131.7122161014
2020-05-28,26136.6056526517
2020-05-29,26140.9887239761
2020-05-30,26144.9145135024
2020-05-31,26148.4306122533
2020-06-01,26151.5796814119
