A,B
2020-02-24,739.815435091046
2020-02-25,887.48381996456
2020-02-26,1064.3856973124
2020-02-27,1276.20276639153
2020-02-28,1529.67498338736
2020-02-29,1832.77763292405
2020-03-01,2194.9192043385
2020-03-02,2627.15839140075
2020-03-03,3142.4360640292
2020-03-04,3755.81445400266
2020-03-05,4484.71073025661
2020-03-06,5349.10528775975
2020-03-07,6371.69618523502
2020-03-08,7577.96019668017
2020-03-09,8996.06826740331
2020-03-10,10656.5898955966
2020-03-11,12591.9093251749
2020-03-12,14835.2701884896
2020-03-13,17419.3699017297
2020-03-14,20374.4477662374
2020-03-15,23725.8588757387
2020-03-16,27491.2050557033
2020-03-17,31677.2036639965
2020-03-18,36276.6038653551
2020-03-19,41265.5821577504
2020-03-20,46602.1248149792
2020-03-21,52225.8893422745
2020-03-22,58059.8962596211
2020-03-23,64014.1351168664
2020-03-24,69990.8199263227
2020-03-25,75890.6870478604
2020-03-26,81619.4959070387
2020-03-27,87093.8463227644
2020-03-28,92245.5815349716
2020-03-29,97024.3510431507
2020-03-30,101398.265782073
2020-03-31,105352.890692674
2020-04-01,108889.019972877
2020-04-02,112019.749505741
2020-04-03,114767.320857319
2020-04-04,117160.104367003
2020-04-05,119229.958937857
2020-04-06,121010.085687184
2020-04-07,122533.399177239
2020-04-08,123831.378282561
2020-04-09,124933.325506439
2020-04-10,125865.951739775
2020-04-11,126653.20558062
2020-04-12,127316.276110792
2020-04-13,127873.710918451
2020-04-14,128341.60429232
2020-04-15,128733.822332739
2020-04-16,129062.241564154
2020-04-17,129336.985379498
2020-04-18,129566.648478679
2020-04-19,129758.503685754
2020-04-20,129918.68847287
