A,B
2020-02-24,95.0622467835983
2020-02-25,107.426982322386
2020-02-26,121.379006228332
2020-02-27,137.116289596808
2020-02-28,154.859902108981
2020-02-29,174.856267951765
2020-03-01,197.379517769169
2020-03-02,222.733900934881
2020-03-03,251.256207446712
2020-03-04,283.318130179595
2020-03-05,319.32847564521
2020-03-06,359.735104441302
2020-03-07,405.026451072452
2020-03-08,455.732436948885
2020-03-09,512.424550777932
2020-03-10,575.714828623374
2020-03-11,646.253423961531
2020-03-12,724.724419705991
2020-03-13,811.839504535548
2020-03-14,908.329121822236
2020-03-15,1014.93070971185
2020-03-16,1132.37369576001
2020-03-17,1261.36100025638
2020-03-18,1402.54695004088
2020-03-19,1556.51171815696
2020-03-20,1723.73268823794
2020-03-21,1904.55349216455
2020-03-22,2099.15186982683
2020-03-23,2307.5079208816
2020-03-24,2529.374714565
2020-03-25,2764.25353502591
2020-03-26,3011.37619774161
2020-03-27,3269.6968101695
2020-03-28,3537.89501492567
2020-03-29,3814.39212527738
2020-03-30,4097.38066365173
2020-03-31,4384.86671840666
2020-04-01,4674.72336403429
2020-04-02,4964.75229867076
2020-04-03,5252.74999891933
2020-04-04,5536.5742080471
2020-04-05,5814.20653750753
2020-04-06,6083.80737936194
2020-04-07,6343.76013104419
2020-04-08,6592.70279836831
2020-04-09,6829.54621105291
2020-04-10,7053.47920116912
2020-04-11,7263.96203077676
2020-04-12,7460.71002843865
2020-04-13,7643.66977449626
2020-04-14,7812.99027701649
2020-04-15,7968.9914523608
2020-04-16,8112.13193218809
2020-04-17,8242.97783149405
2020-04-18,8362.1736917105
2020-04-19,8470.41640699877
2020-04-20,8568.43258298716
2020-04-21,8656.95948284778
2020-04-22,8736.72949127071
2020-04-23,8808.45786946264
2020-04-24,8872.83347539791
2020-04-25,8930.51207230682
2020-04-26,8982.11183345403
2020-04-27,9028.2106621302
2020-04-28,9069.34497348616
2020-04-29,9106.00962221724
2020-04-30,9138.65870176497
2020-05-01,9167.70698282614
2020-05-02,9193.53179902807
2020-05-03,9216.47522414195
2020-05-04,9236.84641740891
2020-05-05,9254.92404122195
2020-05-06,9270.95867865667
2020-05-07,9285.1751975073
2020-05-08,9297.77502299852
2020-05-09,9308.93829369169
2020-05-10,9318.82588476396
2020-05-11,9327.58129026029
2020-05-12,9335.33236150589
2020-05-13,9342.19290297317
2020-05-14,9348.26412982569
2020-05-15,9353.63599336515
2020-05-16,9358.38838189419
2020-05-17,9362.59220525002
2020-05-18,9366.31037159625
2020-05-19,9369.59866509344
2020-05-20,9372.50653288709
2020-05-21,9375.07778952245
2020-05-22,9377.35124646882
