A,B
2020-02-24,21.8585651895632
2020-02-25,24.926226192939
2020-02-26,28.4195803048731
2020-02-27,32.3962556174611
2020-02-28,36.9212507295787
2020-02-29,42.0677486886228
2020-03-01,47.917981549801
2020-03-02,54.564135511551
2020-03-03,62.1092810347555
2020-03-04,70.6683052390277
2020-03-05,80.3688149283817
2020-03-06,91.351967589341
2020-03-07,103.773174448302
2020-03-08,117.80260411814
2020-03-09,133.625397665318
2020-03-10,151.441486575239
2020-03-11,171.464885046906
2020-03-12,193.922308914235
2020-03-13,219.050957699657
2020-03-14,247.09528726272
2020-03-15,278.302602674169
2020-03-16,312.917319764743
2020-03-17,351.173785351609
2020-03-18,393.28761645898
2020-03-19,439.445622720325
2020-03-20,489.794515485675
2020-03-21,544.428778926098
2020-03-22,603.378272528146
2020-03-23,666.596332003266
2020-03-24,733.949308964249
2020-03-25,805.208603718078
2020-03-26,880.046262674522
2020-03-27,958.035099725648
2020-03-28,1038.65404154244
2020-03-29,1121.29899559556
2020-03-30,1205.29903146212
2020-03-31,1289.93711349441
2020-04-01,1374.47410842429
2020-04-02,1458.17440055042
2020-04-03,1540.33124940382
2020-04-04,1620.29005671561
2020-04-05,1697.46796516969
2020-04-06,1771.36864395119
2020-04-07,1841.59164964154
2020-04-08,1907.83629901736
2020-04-09,1969.90047450434
2020-04-10,2027.67514771228
2020-04-11,2081.13562517089
2020-04-12,2130.33059472618
2020-04-13,2175.37000392186
2020-04-14,2216.41266779452
2020-04-15,2253.65432033033
2020-04-16,2287.31662476946
2020-04-17,2317.6374684523
2020-04-18,2344.86270430403
2020-04-19,2369.23937132991
2020-04-20,2391.01033211382
2020-04-21,2410.41020338994
2020-04-22,2427.66242101672
2020-04-23,2442.97726698659
2020-04-24,2456.55068749405
2020-04-25,2468.56374236478
2020-04-26,2479.1825431449
2020-04-27,2488.55855673544
2020-04-28,2496.82917144344
2020-04-29,2504.11844129616
2020-04-30,2510.53794161196
2020-05-01,2516.18768375624
2020-05-02,2521.15704964268
2020-05-03,2525.52571696435
2020-05-04,2529.36455455707
2020-05-05,2532.73647395913
2020-05-06,2535.69722840219
2020-05-07,2538.2961543999
2020-05-08,2540.57685402613
2020-05-09,2542.57781809492
2020-05-10,2544.33299194198
2020-05-11,2545.87228650535
2020-05-12,2547.22203802876
2020-05-13,2548.40542005738
2020-05-14,2549.4428115383
2020-05-15,2550.35212483364
2020-05-16,2551.14909734871
2020-05-17,2551.84755030427
2020-05-18,2552.45961796707
2020-05-19,2552.99595041461
2020-05-20,2553.46589266273
2020-05-21,2553.87764273791
2020-05-22,2554.23839103593
2020-05-23,2554.55444308051
2020-05-24,2554.83132758112
2020-05-25,2555.07389149058
2020-05-26,2555.28638358063
2020-05-27,2555.47252788712
2020-05-28,2555.63558822593
2020-05-29,2555.77842484444
2020-05-30,2555.90354415133
2020-05-31,2556.01314235839
2020-06-01,2556.10914377021
2020-06-02,2556.19323437096
2020-06-03,2556.26689128051
2020-06-04,2556.33140858356
