A,B
2020-02-24,128.493601672286
2020-02-25,144.213779213014
2020-02-26,161.807194293518
2020-02-27,181.484178588669
2020-02-28,203.475380080495
2020-02-29,228.032872797438
2020-03-01,255.431088983739
2020-03-02,285.967491610389
2020-03-03,319.962887531386
2020-03-04,357.761262566968
2020-03-05,399.7290001077
2020-03-06,446.253325669266
2020-03-07,497.739802929388
2020-03-08,554.608694542147
2020-03-09,617.289996572937
2020-03-10,686.216962579992
2020-03-11,761.817956656787
2020-03-12,844.50651896095
2020-03-13,934.669597056136
2020-03-14,1032.65399553803
2020-03-15,1138.75122670787
2020-03-16,1253.18110508532
2020-03-17,1376.07461234089
2020-03-18,1507.45675505703
2020-03-19,1647.23032748839
2020-03-20,1795.16165102874
2020-03-21,1950.86946293368
2020-03-22,2113.81813960897
2020-03-23,2283.31633910884
2020-03-24,2458.52191804357
2020-03-25,2638.45362029425
2020-03-26,2822.00956909929
2020-03-27,3007.99206129377
2020-03-28,3195.13762108945
2020-03-29,3382.15078839516
2020-03-30,3567.73975890013
2020-03-31,3750.65181133377
2020-04-01,3929.70647835471
2020-04-02,4103.82463827421
2020-04-03,4272.05209278259
2020-04-04,4433.57669582364
2020-04-05,4587.73864373335
2020-04-06,4734.03406016303
2020-04-07,4872.11245581001
2020-04-08,5001.76897559412
2020-04-09,5122.93254857388
2020-04-10,5235.65113179355
2020-04-11,5340.07520627783
2020-04-12,5436.44056817444
2020-04-13,5525.05129014326
2020-04-14,5606.26353531538
2020-04-15,5680.47071151135
2020-04-16,5748.09027371049
2020-04-17,5809.55232847551
2020-04-18,5865.2900701
2020-04-19,5915.73198530639
2020-04-20,5961.29569908211
2020-04-21,6002.38329468535
2020-04-22,6039.37792122986
2020-04-23,6072.64149779058
2020-04-24,6102.51332929944
2020-04-25,6129.30946291539
2020-04-26,6153.32263108444
2020-04-27,6174.82264689803
2020-04-28,6194.05713699066
2020-04-29,6211.25251599997
2020-04-30,6226.61512387227
2020-05-01,6240.33246267694
2020-05-02,6252.57448296391
2020-05-03,6263.49488108153
2020-05-04,6273.23237838882
2020-05-05,6281.91196112022
2020-05-06,6289.64606599393
2020-05-07,6296.53570170208
2020-05-08,6302.67150037902
2020-05-09,6308.13469619533
2020-05-10,6312.9980305312
2020-05-11,6317.32658488492
2020-05-12,6321.1785438905
2020-05-13,6324.60589165488
2020-05-14,6327.65504516287
2020-05-15,6330.36742880679
2020-05-16,6332.77999423278
2020-05-17,6334.92568970188
2020-05-18,6336.83388307714
2020-05-19,6338.53074239518
2020-05-20,6340.03957778487
2020-05-21,6341.381148272
2020-05-22,6342.5739367714
2020-05-23,6343.63439632472
2020-05-24,6344.57717040112
2020-05-25,6345.41528984343
2020-05-26,6346.16034881763
2020-05-27,6346.82266191116
2020-05-28,6347.41140432639
2020-05-29,6347.93473693014
2020-05-30,6348.39991774969
2020-05-31,6348.81340134792
2020-06-01,6349.18092736685
2020-06-02,6349.5075993977
