A,B
2020-02-24,61.7219167349982
2020-02-25,69.6239577279659
2020-02-26,78.5255391162876
2020-02-27,88.5498013105946
2020-02-28,99.8341641858569
2020-02-29,112.531741261047
2020-03-01,126.812826828776
2020-03-02,142.8664390675
2020-03-03,160.901894284519
2020-03-04,181.150377585353
2020-03-05,203.866463155532
2020-03-06,229.329522713916
2020-03-07,257.844943361129
2020-03-08,289.745055940239
2020-03-09,325.389652296308
2020-03-10,365.165944929248
2020-03-11,409.487796389509
2020-03-12,458.79401987875
2020-03-13,513.545529166154
2020-03-14,574.221098321876
2020-03-15,641.311484155466
2020-03-16,715.311671953793
2020-03-17,796.711034399906
2020-03-18,885.981251229805
2020-03-19,983.561929882654
2020-03-20,1089.84400044842
2020-03-21,1205.1511340738
2020-03-22,1329.71965033309
2020-03-23,1463.67762678313
2020-03-24,1607.02418534924
2020-03-25,1759.61017833478
2020-03-26,1921.12169615712
2020-03-27,2091.06792833861
2020-03-28,2268.77488792223
2020-03-29,2453.38632451313
2020-03-30,2643.87278688972
2020-03-31,2839.04926222067
2020-04-01,3037.60115509942
2020-04-02,3238.11764467638
2020-04-03,3439.13076199571
2020-04-04,3639.1579586888
2020-04-05,3836.74557738881
2020-04-06,4030.51053960384
2020-04-07,4219.17775328028
2020-04-08,4401.61118052649
2020-04-09,4576.83712869055
2020-04-10,4744.05904437586
2020-04-11,4902.66380385254
2020-04-12,5052.22012046033
2020-04-13,5192.47017026947
2020-04-14,5323.3158419046
2020-04-15,5444.80114452601
2020-04-16,5557.09228185216
2020-04-17,5660.45675627352
2020-04-18,5755.2426472806
2020-04-19,5841.8589523366
2020-04-20,5920.75761890685
2020-04-21,5992.41765751292
2020-04-22,6057.33152209048
2020-04-23,6115.99378225198
2020-04-24,6168.89199280231
2020-04-25,6216.49958542285
2020-04-26,6259.27055991578
2020-04-27,6297.63573098903
2020-04-28,6332.00028457516
2020-04-29,6362.74240913488
2020-04-30,6390.21278732201
2020-05-01,6414.73475788327
2020-05-02,6436.60498385
2020-05-03,6456.0944889435
2020-05-04,6473.44994836872
2020-05-05,6488.89514206685
2020-05-06,6502.63249769134
2020-05-07,6514.84466699678
2020-05-08,6525.69609309883
2020-05-09,6535.33453739567
2020-05-10,6543.89254411023
2020-05-11,6551.48882771053
2020-05-12,6558.22957417656
2020-05-13,6564.2096514734
2020-05-14,6569.51372789864
2020-05-15,6574.21729940592
2020-05-16,6578.38762874318
2020-05-17,6582.08460043154
2020-05-18,6585.36149637385
2020-05-19,6588.26569731831
2020-05-20,6590.83931559595
2020-05-21,6593.11976456324
2020-05-22,6595.14027006509
