A,B
2020-02-24,400.081064465246
2020-02-25,482.373483882133
2020-02-26,581.373953512852
2020-02-27,700.376166326264
2020-02-28,843.278905345526
2020-02-29,1014.67741355461
2020-03-01,1219.9595064765
2020-03-02,1465.40196558473
2020-03-03,1758.26006555801
2020-03-04,2106.8395115407
2020-03-05,2520.53552516686
2020-03-06,3009.81841222245
2020-03-07,3586.13906085367
2020-03-08,4261.72232974003
2020-03-09,5049.2127504818
2020-03-10,5961.13778891069
2020-03-11,7009.16228987696
2020-03-12,8203.12722593213
2020-03-13,9549.89928850339
2020-03-14,11052.1053806406
2020-03-15,12706.8828689629
2020-03-16,14504.8307707587
2020-03-17,16429.3803852662
2020-03-18,18456.7950590835
2020-03-19,20556.9424269302
2020-03-20,22694.8593561624
2020-03-21,24832.973475889
2020-03-22,26933.6986122961
2020-03-23,28962.0322366209
2020-03-24,30887.7825416389
2020-03-25,32687.1411734426
2020-03-26,34343.4638438683
2020-03-27,35847.2775400652
2020-03-28,37195.6566667268
2020-03-29,38391.1774340263
2020-03-30,39440.6691602659
2020-03-31,40353.9481551249
2020-04-01,41142.6656440399
2020-04-02,41819.344348193
2020-04-03,42396.6306823841
2020-04-04,42886.7559630115
2020-04-05,43301.1803898576
2020-04-06,43650.3850884108
2020-04-07,43943.7766182157
2020-04-08,44189.6718565813
2020-04-09,44395.3366455612
2020-04-10,44567.0574754834
2020-04-11,44710.2308918165
2020-04-12,44829.4598594211
2020-04-13,44928.6499048793
2020-04-14,45011.1005513438
2020-04-15,45079.5895000008
