A,B
2020-02-24,0.094777455758568
2020-02-25,0.133066802127621
2020-02-26,0.186819922974617
2020-02-27,0.262277434735256
2020-02-28,0.368193896791461
2020-02-29,0.516846109711164
2020-03-01,0.725441548440173
2020-03-02,1.01808157024721
2020-03-03,1.42848975574882
2020-03-04,2.00378753546812
2020-03-05,2.80968760196498
2020-03-06,3.93757574383051
2020-03-07,5.51404695584236
2020-03-08,7.71351063680918
2020-03-09,10.7743939578492
2020-03-10,15.0190805221073
2020-03-11,20.8767198546074
2020-03-12,28.9059554138183
2020-03-13,39.8108328193204
2020-03-14,54.4372163529107
2020-03-15,73.7295561598833
2020-03-16,98.6222186358991
2020-03-17,129.844144584251
2020-03-18,167.642919612157
2020-03-19,211.49154136294
2020-03-20,259.908677802087
2020-03-21,310.541666883177
2020-03-22,360.569188427553
2020-03-23,407.300946045172
2020-03-24,448.720666553104
2020-03-25,483.75769104518
2020-03-26,512.243960643296
2020-03-27,534.667225646306
2020-03-28,551.872775729388
2020-03-29,564.817741839972
2020-03-30,574.413834373001
2020-03-31,581.449508132584
2020-04-01,586.566392078481
2020-04-02,590.265941843256
2020-04-03,592.929377780102
2020-04-04,594.841004168022
2020-04-05,596.210015061283
2020-04-06,597.188885720313
2020-04-07,597.888008536873
2020-04-08,598.386929149309
2020-04-09,598.742773009528
2020-04-10,598.996466443831
2020-04-11,599.177280367062
