A,B
2020-02-24,20.9733191688055
2020-02-25,24.2584683828594
2020-02-26,28.052862468608
2020-02-27,32.4336501253633
2020-02-28,37.4890669513938
2020-02-29,43.3198270621068
2020-03-01,50.0406204785248
2020-03-02,57.7816986845624
2020-03-03,66.6905186280525
2020-03-04,76.9333993782762
2020-03-05,88.6971248786524
2020-03-06,102.190400024799
2020-03-07,117.645035125654
2020-03-08,135.316695552428
2020-03-09,155.485009664986
2020-03-10,178.452780716982
2020-03-11,204.544000890295
2020-03-12,234.100323755602
2020-03-13,267.475624115981
2020-03-14,305.028273540593
2020-03-15,347.11080137037
2020-03-16,394.056712247542
2020-03-17,446.164409765956
2020-03-18,503.678444706946
2020-03-19,566.768667980754
2020-03-20,635.508307255026
2020-03-21,709.852461560105
2020-03-22,789.618950040437
2020-03-23,874.473763454007
2020-03-24,963.923441124998
2020-03-25,1057.31643475034
2020-03-26,1153.85487113027
2020-03-27,1252.61711205064
2020-03-28,1352.59024852631
2020-03-29,1452.71036103533
2020-03-30,1551.90727555797
2020-03-31,1649.14987834542
2020-04-01,1743.48796806114
2020-04-02,1834.08714130195
2020-04-03,1920.2542109572
2020-04-04,2001.45193193281
2020-04-05,2077.30310499254
2020-04-06,2147.58522656642
2020-04-07,2212.21760753113
2020-04-08,2271.24324884702
2020-04-09,2324.80777115218
2020-04-10,2373.1374372962
2020-04-11,2416.51788989534
2020-04-12,2455.27475165124
2020-04-13,2489.75678209995
2020-04-14,2520.32189919736
2020-04-15,2547.32607953225
2020-04-16,2571.1149486906
2020-04-17,2592.01775253711
2020-04-18,2610.34334415934
2020-04-19,2626.37781200677
2020-04-20,2640.38339615295
2020-04-21,2652.59837850727
2020-04-22,2663.23767949196
2020-04-23,2672.49394156877
2020-04-24,2680.53892495903
2020-04-25,2687.52508074879
2020-04-26,2693.5872004189
2020-04-27,2698.84406863924
2020-04-28,2703.40006835942
2020-04-29,2707.34670450259
2020-04-30,2710.76402569345
2020-05-01,2713.72193318152
2020-05-02,2716.2813731433
2020-05-03,2718.4954134558
2020-05-04,2720.41020932719
2020-05-05,2722.06586425055
2020-05-06,2723.49719393677
2020-05-07,2724.73440143139
2020-05-08,2725.80367172134
