A,B
2020-02-24,379.856623616823
2020-02-25,459.641756738591
2020-02-26,555.970832472431
2020-02-27,672.175544896703
2020-02-28,812.213223530597
2020-02-29,980.763563520986
2020-03-01,1183.33060707318
2020-03-02,1426.34511431748
2020-03-03,1717.25945773611
2020-03-04,2064.6231507214
2020-03-05,2478.12199913631
2020-03-06,2968.55776014136
2020-03-07,3547.73858197319
2020-03-08,4228.244444688
2020-03-09,5023.02822049928
2020-03-10,5944.81472398422
2020-03-11,7005.27104542247
2020-03-12,8213.94566263881
2020-03-13,9577.01424060647
2020-03-14,11095.9260121529
2020-03-15,12766.1090976566
2020-03-16,14575.9505455871
2020-03-17,16506.2944139437
2020-03-18,18530.6749199317
2020-03-19,20616.4077088095
2020-03-20,22726.5088503305
2020-03-21,24822.2336487694
2020-03-22,26865.8798332891
2020-03-23,28823.4335036516
2020-03-24,30666.6757975304
2020-03-25,32374.4988962993
2020-03-26,33933.3552594243
2020-03-27,35336.9280895092
2020-03-28,36585.2223167838
2020-03-29,37683.3186127479
2020-03-30,38640.0172484979
2020-03-31,39466.5465474082
2020-04-01,40175.4462028704
2020-04-02,40779.6765463394
2020-04-03,41291.9601269245
2020-04-04,41724.3337431006
2020-04-05,42087.8750803754
2020-04-06,42392.5643733714
2020-04-07,42647.2440440141
2020-04-08,42859.6449058952
2020-04-09,43036.4541224435
2020-04-10,43183.4064075031
2020-04-11,43305.3853557804
