A,B
2020-02-24,2.76906364931159
2020-02-25,3.33563314243293
2020-02-26,4.01760098047423
2020-02-27,4.83823477208368
2020-02-28,5.82538725044037
2020-02-29,7.01235210888281
2020-03-01,8.43885805687373
2020-03-02,10.1522134524308
2020-03-03,12.2086098489147
2020-03-04,14.6745854807521
2020-03-05,17.6286376521891
2020-03-06,21.162954308706
2020-03-07,25.3852074514251
2020-03-08,30.4203118490824
2020-03-09,36.4119990040835
2020-03-10,43.5239863927744
2020-03-11,51.9404351566348
2020-03-12,61.8652886917447
2020-03-13,73.5199791139257
2020-03-14,87.1388969862585
2020-03-15,102.961973518435
2020-03-16,121.223770127382
2020-03-17,142.138666910178
2020-03-18,165.88215064931
2020-03-19,192.568865773174
2020-03-20,222.228994220684
2020-03-21,254.785561974668
2020-03-22,290.03619646445
2020-03-23,327.643336640165
2020-03-24,367.136560516294
2020-03-25,407.92931250814
2020-03-26,449.349964026966
2020-03-27,490.684305616572
2020-03-28,531.224037864718
2020-03-29,570.314418993934
2020-03-30,607.39442829459
2020-03-31,642.024545308088
2020-04-01,673.899928162799
2020-04-02,702.849556840522
2020-04-03,728.824052808631
2020-04-04,751.876011186319
2020-04-05,772.136794058052
2020-04-06,789.793113630615
2020-04-07,805.065754170434
2020-04-08,818.191764317958
2020-04-09,829.410600559428
2020-04-10,838.954102177209
2020-04-11,847.039824894486
2020-04-12,853.867105763502
2020-04-13,859.615213205717
2020-04-14,864.442996846958
2020-04-15,868.4895490469
2020-04-16,871.87549563576
2020-04-17,874.704631321781
2020-04-18,877.065698128105
2020-04-19,879.034171081353
2020-04-20,880.673965213632
2020-04-21,882.039014114812
2020-04-22,883.174695516464
2020-04-23,884.119096289865
2020-04-24,884.904120007949
2020-04-25,885.556446626758
2020-04-26,886.098357243398
2020-04-27,886.548438289275
2020-04-28,886.922179641592
