A,B
2020-02-24,501.352368449721
2020-02-25,558.3374815498
2020-02-26,621.643343297829
2020-02-27,691.933730869113
2020-02-28,769.933268859376
2020-02-29,856.430885843461
2020-03-01,952.282922907885
2020-03-02,1058.41571763833
2020-03-03,1175.82744901744
2020-03-04,1305.58898677226
2020-03-05,1448.84344382917
2020-03-06,1606.80408426901
2020-03-07,1780.75019395406
2020-03-08,1972.02048029532
2020-03-09,2182.00353614356
2020-03-10,2412.12488659167
2020-03-11,2663.83014404035
2020-03-12,2938.56383495942
2020-03-13,3237.74354102862
2020-03-14,3562.72912762511
2020-03-15,3914.78702287729
2020-03-16,4295.04976716552
2020-03-17,4704.47137793677
2020-03-18,5143.77946307184
2020-03-19,5613.42545360836
2020-03-20,6113.53478795117
2020-03-21,6643.85932711024
2020-03-22,7203.73466474479
2020-03-23,7792.0452590562
2020-03-24,8407.20039528241
2020-03-25,9047.1238328047
2020-03-26,9709.25956084528
2020-03-27,10390.5953693485
2020-03-28,11087.7049604348
2020-03-29,11796.80814431
2020-03-30,12513.8473829897
2020-03-31,13234.5776948618
2020-04-01,13954.6658531943
2020-04-02,14669.794032248
2020-04-03,15375.7626738748
2020-04-04,16068.5874145743
2020-04-05,16744.5854192194
2020-04-06,17400.4473479956
2020-04-07,18033.2923278287
2020-04-08,18640.7045733282
2020-04-09,19220.7515659867
2020-04-10,19771.984831624
2020-04-11,20293.4252640603
2020-04-12,20784.5355761412
2020-04-13,21245.1828052178
2020-04-14,21675.5938800387
2020-04-15,22076.3071144608
2020-04-16,22448.1221880314
2020-04-17,22792.0507648553
2020-04-18,23109.2694459968
2020-04-19,23401.076292993
2020-04-20,23668.8517349269
2020-04-21,23914.0243008569
2020-04-22,24138.0413144581
2020-04-23,24342.3444511505
2020-04-24,24528.3498862847
2020-04-25,24697.4326487607
2020-04-26,24850.9147284111
2020-04-27,24990.0564576949
2020-04-28,25116.0506892687
2020-04-29,25230.0193124381
2020-04-30,25333.0116862675
2020-05-01,25426.0046096011
2020-05-02,25509.9034940822
2020-05-03,25585.5444523323
2020-05-04,25653.6970575816
2020-05-05,25715.0675718833
2020-05-06,25770.3024768166
2020-05-07,25819.9921729765
2020-05-08,25864.6747425556
2020-05-09,25904.839693141
2020-05-10,25940.9316208153
2020-05-11,25973.353747147
2020-05-12,26002.4712981113
2020-05-13,26028.6147038055
2020-05-14,26052.0826064081
2020-05-15,26073.1446705345
2020-05-16,26092.0441952837
2020-05-17,26109.0005311365
2020-05-18,26124.2113076813
2020-05-19,26137.8544801381
2020-05-20,26150.0902039697
2020-05-21,26161.0625476774
2020-05-22,26170.9010542809
2020-05-23,26179.7221620784
2020-05-24,26187.6304951532
2020-05-25,26194.7200337946
2020-05-26,26201.0751745897
2020-05-27,26206.7716894483
2020-05-28,26211.8775922882
2020-05-29,26216.4539215405
2020-05-30,26220.5554460689
2020-05-31,26224.2313015274
2020-06-01,26227.5255636385
2020-06-02,26230.4777643414
