A,B
2020-02-24,460.23040828813
2020-02-25,549.720885807609
2020-02-26,656.37984277624
2020-02-27,783.402302939827
2020-02-28,934.536247078767
2020-02-29,1114.16076443123
2020-03-01,1327.36767783586
2020-03-02,1580.04305660804
2020-03-03,1878.94303373672
2020-03-04,2231.75572480383
2020-03-05,2647.13776001861
2020-03-06,3134.71004253547
2020-03-07,3704.99307096063
2020-03-08,4369.25803532784
2020-03-09,5139.26684937879
2020-03-10,6026.87376959799
2020-03-11,7043.46525802125
2020-03-12,8199.22560875129
2020-03-13,9502.23575448288
2020-03-14,10957.4426667237
2020-03-15,12565.5754741656
2020-03-16,14322.1265995772
2020-03-17,16216.5520188948
2020-03-18,18231.8607192241
2020-03-19,20344.7459785186
2020-03-20,22526.3522370297
2020-03-21,24743.6748185729
2020-03-22,26961.4740182069
2020-03-23,29144.4799422784
2020-03-24,31259.6013391482
2020-03-25,33277.8507749138
2020-03-26,35175.7601786417
2020-03-27,36936.165175584
2020-03-28,38548.3525063865
2020-03-29,40007.662161229
2020-03-30,41314.6958300258
2020-03-31,42474.301767347
2020-04-01,43494.4909257865
2020-04-02,44385.4037528049
2020-04-03,45158.4048923215
2020-04-04,45825.3441406568
2020-04-05,46397.9917435729
2020-04-06,46887.6359607589
2020-04-07,47304.8197454336
2020-04-08,47659.1892279459
2020-04-09,47959.427111792
2020-04-10,48213.2470904818
2020-04-11,48427.4295076499
2020-04-12,48607.8827625272
2020-04-13,48759.7188752841
2020-04-14,48887.3349304571
2020-04-15,48994.494753412
2020-04-16,49084.4071877899
2020-04-17,49159.798820923
