A,B
2020-02-24,51.4886344287613
2020-02-25,57.4005017871445
2020-02-26,63.9809917320082
2020-02-27,71.3032646146296
2020-02-28,79.4478931534406
2020-02-29,88.5034700023315
2020-03-01,98.5672292531781
2020-03-02,109.745671716693
2020-03-03,122.155180523969
2020-03-04,135.92260964694
2020-03-05,151.185823293608
2020-03-06,168.094158758189
2020-03-07,186.808779196115
2020-03-08,207.502875999592
2020-03-09,230.361673095223
2020-03-10,255.582177795538
2020-03-11,283.372615166811
2020-03-12,313.95147574622
2020-03-13,347.546100568855
2020-03-14,384.390723789386
2020-03-15,424.723892880669
2020-03-16,468.785190864332
2020-03-17,516.811195856596
2020-03-18,569.03063205561
2020-03-19,625.658694728249
2020-03-20,686.890571022219
2020-03-21,752.894229137386
2020-03-22,823.802610117769
2020-03-23,899.705427422423
2020-03-24,980.640855852414
2020-03-25,1066.58746767571
2020-03-26,1157.45684220871
2020-03-27,1253.08732634868
2020-03-28,1353.23944745862
2020-03-29,1457.59346691568
2020-03-30,1565.74950502987
2020-03-31,1677.23056237277
2020-04-01,1791.48861087754
2020-04-02,1907.91373902976
2020-04-03,2025.84612429855
2020-04-04,2144.59039320115
2020-04-05,2263.43173837614
2020-04-06,2381.65301544398
2020-04-07,2498.5519585995
2020-04-08,2613.45764362401
2020-04-09,2725.7453916622
2020-04-10,2834.84943830065
2020-04-11,2940.27287362681
2020-04-12,3041.59456817257
2020-04-13,3138.47301344025
2020-04-14,3230.64720248305
2020-04-15,3317.93483891761
2020-04-16,3400.22828130439
2020-04-17,3477.4887002733
2020-04-18,3549.73895027482
2020-04-19,3617.05564302498
2020-04-20,3679.56086484979
2020-04-21,3737.4139153846
2020-04-22,3790.8033701017
2020-04-23,3839.93969211578
2020-04-24,3885.04854588707
2020-04-25,3926.36490098739
2020-04-26,3964.1279603164
2020-04-27,3998.57690482218
2020-04-28,4029.94741552493
2020-04-29,4058.46891235671
2020-04-30,4084.36243650084
2020-05-01,4107.83909688733
2020-05-02,4129.09900066024
2020-05-03,4148.33059032354
2020-05-04,4165.71031565389
2020-05-05,4181.40257533806
2020-05-06,4195.55987087537
2020-05-07,4208.32312301097
2020-05-08,4219.8221084376
2020-05-09,4230.17598146472
2020-05-10,4239.49385165669
2020-05-11,4247.87539401706
2020-05-12,4255.4114731345
2020-05-13,4262.18476683331
2020-05-14,4268.27037834099
2020-05-15,4273.73642885916
2020-05-16,4278.64462477434
2020-05-17,4283.05079564016
2020-05-18,4287.00540056914
2020-05-19,4290.55400185298
2020-05-20,4293.73770553831
2020-05-21,4296.59356937022
2020-05-22,4299.15497901927
2020-05-23,4301.45199386468
2020-05-24,4303.51166384782
2020-05-25,4305.35831905946
2020-05-26,4307.0138338034
2020-05-27,4308.49786690385
2020-05-28,4309.82808000856
2020-05-29,4311.02033559428
2020-05-30,4312.08887631555
2020-05-31,4313.04648725716
2020-06-01,4313.90464256232
2020-06-02,4314.67363781428
