A,B
2020-02-24,9.88874978715362
2020-02-25,11.6422957636128
2020-02-26,13.7048227116865
2020-02-27,16.1300152430172
2020-02-28,18.9805939713272
2020-02-29,22.3297244437142
2020-03-01,26.2626023738735
2020-03-02,30.8782197226225
2020-03-03,36.2913078680077
2020-03-04,42.6344415681173
2020-03-05,50.0602692640696
2020-03-06,58.7438098666621
2020-03-07,68.8847217012705
2020-03-08,80.7094039150335
2020-03-09,94.4727328403111
2020-03-10,110.459164865824
2020-03-11,128.982854295992
2020-03-12,150.386343406847
2020-03-13,175.037290890476
2020-03-14,203.322628970048
2020-03-15,235.639501658853
2020-03-16,272.382368958907
2020-03-17,313.925804120546
2020-03-18,360.602806207863
2020-03-19,412.678933490804
2020-03-20,470.323245857576
2020-03-21,533.577892087215
2020-03-22,602.329089310369
2020-03-23,676.283039213496
2020-03-24,754.950767414597
2020-03-25,837.64570413693
2020-03-26,923.496861194799
2020-03-27,1011.47868562612
2020-03-28,1100.4563053736
2020-03-29,1189.24238237057
2020-03-30,1276.65973843858
2020-03-31,1361.60285329106
2020-04-01,1443.09154453836
2020-04-02,1520.31156829792
2020-04-03,1592.63913819625
2020-04-04,1659.64887789879
2020-04-05,1721.10693728359
2020-04-06,1776.95252844305
2020-04-07,1827.27183391108
2020-04-08,1872.26818647739
2020-04-09,1912.23183548734
2020-04-10,1947.5117567355
2020-04-11,1978.49105635397
2020-04-12,2005.56671694816
2020-04-13,2029.13381446973
2020-04-14,2049.57391422263
2020-04-15,2067.24711281087
2020-04-16,2082.48709049741
2020-04-17,2095.59853265963
2020-04-18,2106.85633212182
2020-04-19,2116.50606698928
2020-04-20,2124.76534097997
2020-04-21,2131.8256625579
2020-04-22,2137.85461860807
2020-04-23,2142.99816512732
2020-04-24,2147.38291109196
2020-04-25,2151.11831334367
2020-04-26,2154.29873169042
2020-04-27,2157.00531630474
2020-04-28,2159.30771568823
2020-04-29,2161.26560451283
2020-04-30,2162.93003784182
2020-05-01,2164.34464261744
2020-05-02,2165.54665968504
2020-05-03,2166.56785062254
