A,B
2020-02-24,128.862023101791
2020-02-25,152.030946405208
2020-02-26,179.32799242112
2020-02-27,211.474021717683
2020-02-28,249.310065686176
2020-02-29,293.815139503994
2020-03-01,346.125819897264
2020-03-02,407.557392411904
2020-03-03,479.626171874902
2020-03-04,564.072318814584
2020-03-05,662.882094197268
2020-03-06,778.307995676508
2020-03-07,912.884585736599
2020-03-08,1069.43705180662
2020-03-09,1251.0786481955
2020-03-10,1461.19221313867
2020-03-11,1703.39003961623
2020-03-12,1981.44568949388
2020-03-13,2299.1911532143
2020-03-14,2660.37344465342
2020-03-15,3068.46672750843
2020-03-16,3526.43983871139
2020-03-17,4036.48490805988
2020-03-18,4599.72062565641
2020-03-19,5215.89294204161
2020-03-20,5883.10517273798
2020-03-21,6597.61638619393
2020-03-22,7353.7488584187
2020-03-23,8143.93979146445
2020-03-24,8958.95819810406
2020-03-25,9788.28589003074
2020-03-26,10620.6355818764
2020-03-27,11444.5550175126
2020-03-28,12249.0499336739
2020-03-29,13024.1550607332
2020-03-30,13761.3922546951
2020-03-31,14454.0754564219
2020-04-01,15097.4479375145
2020-04-02,15688.6619619788
2020-04-03,16226.6296223676
2020-04-04,16711.7837487615
2020-04-05,17145.7895695917
2020-04-06,17531.243181695
2020-04-07,17871.3845777235
2020-04-08,18169.8435382889
2020-04-09,18430.4279910355
