A,B
2020-02-24,5.09188897818648
2020-02-25,6.616940444839
2020-02-26,8.59753549917894
2020-02-27,11.1689104697201
2020-02-28,14.5058741318197
2020-02-29,18.833993398796
2020-03-01,24.4436706759846
2020-03-02,31.7076729496077
2020-03-03,41.102643971816
2020-03-04,53.2349755819612
2020-03-05,68.8710326120558
2020-03-06,88.970966748989
2020-03-07,114.724005363176
2020-03-08,147.580894841156
2020-03-09,189.275847294305
2020-03-10,241.825766828474
2020-03-11,307.489060678378
2020-03-12,388.661300173449
2020-03-13,487.683353641744
2020-03-14,606.544337210177
2020-03-15,746.482892212571
2020-03-16,907.529563288384
2020-03-17,1088.08514181022
2020-03-18,1284.67416161496
2020-03-19,1492.01547386225
2020-03-20,1703.48472941245
2020-03-21,1911.9138340655
2020-03-22,2110.53665999571
2020-03-23,2293.82611135036
2020-03-24,2458.01559744416
2020-03-25,2601.22757395079
2020-03-26,2723.26726749738
2020-03-27,2825.21812459997
2020-03-28,2908.98220359801
2020-03-29,2976.86842109566
2020-03-30,3031.27890421855
2020-03-31,3074.50179728879
2020-04-01,3108.59503309466
2020-04-02,3135.33703041697
2020-04-03,3156.2210088818
2020-04-04,3172.47437303165
2020-04-05,3185.09014194813
2020-04-06,3194.86215110698
2020-04-07,3202.41927368279
2020-04-08,3208.25627151714
