A,B
2020-02-24,613.233771960418
2020-02-25,743.889910607138
2020-02-26,902.167372725524
2020-02-27,1093.80378845014
2020-02-28,1325.68105967318
2020-02-29,1606.03132852967
2020-03-01,1944.6695230758
2020-03-02,2353.25067193309
2020-03-03,2845.54685010648
2020-03-04,3437.73362057657
2020-03-05,4148.66865643697
2020-03-06,5000.13534635699
2020-03-07,6017.01121141833
2020-03-08,7227.30488109166
2020-03-09,8661.98695922105
2020-03-10,10354.5214902951
2020-03-11,12339.9901270811
2020-03-12,14653.6974714077
2020-03-13,17329.1633386427
2020-03-14,20395.4577967206
2020-03-15,23873.9285780433
2020-03-16,27774.5117368843
2020-03-17,32091.9939753527
2020-03-18,36802.7747853378
2020-03-19,41862.7999159155
2020-03-20,47207.3331662085
2020-03-21,52753.0443131624
2020-03-22,58402.5117579719
2020-03-23,64050.7414732201
2020-03-24,69592.8309860491
2020-03-25,74931.6192697571
2020-03-26,79984.1670365828
2020-03-27,84686.2056544139
2020-03-28,88994.168213355
2020-03-29,92884.9119371582
2020-03-30,96353.6164354666
2020-03-31,99410.5268525064
2020-04-01,102077.211726113
2020-04-02,104382.879891769
2020-04-03,106361.120512039
2020-04-04,108047.253317686
2020-04-05,109476.335927182
2020-04-06,110681.782466208
2020-04-07,111694.498509314
2020-04-08,112542.420705985
2020-04-09,113250.353440434
2020-04-10,113840.009644764
2020-04-11,114330.181539369
2020-04-12,114736.985454602
2020-04-13,115074.140900403
2020-04-14,115353.256951006
2020-04-15,115584.108825595
