A,B
2020-02-24,23.9510875298069
2020-02-25,27.488860140532
2020-02-26,31.5445553904375
2020-02-27,36.1925300573054
2020-02-28,41.5173537461
2020-02-29,47.6150656597269
2020-03-01,54.5945392650907
2020-03-02,62.5789480998826
2020-03-03,71.70731887809
2020-03-04,82.1361485352846
2020-03-05,94.0410493626312
2020-03-06,107.618370331131
2020-03-07,123.086722537789
2020-03-08,140.688311939472
2020-03-09,160.689952923539
2020-03-10,183.383601945065
2020-03-11,209.08621224382
2020-03-12,238.138670331523
2020-03-13,270.903535686353
2020-03-14,307.761271895625
2020-03-15,349.104637542301
2020-03-16,395.330908055025
2020-03-17,446.831637433544
2020-03-18,503.979754624839
2020-03-19,567.113936568102
2020-03-20,636.520418686191
2020-03-21,712.412696836646
2020-03-22,794.909933210205
2020-03-23,884.015275942249
2020-03-24,979.595691279583
2020-03-25,1081.36522093357
2020-03-26,1188.87373515086
2020-03-27,1301.50317389746
2020-03-28,1418.47289514925
2020-03-29,1538.85506523428
2020-03-30,1661.60007832449
2020-03-31,1785.57089511451
2020-04-01,1909.58411327171
2020-04-02,2032.45471446596
2020-04-03,2153.0409408588
2020-04-04,2270.28573638925
2020-04-05,2383.25164860425
2020-04-06,2491.14693273407
2020-04-07,2593.34166851752
2020-04-08,2689.37380200488
2020-04-09,2778.94598758371
2020-04-10,2861.91481064647
2020-04-11,2938.27436696758
2020-04-12,3008.13627243349
2020-04-13,3071.70803313348
2020-04-14,3129.27140036722
2020-04-15,3181.1619489746
2020-04-16,3227.75071889448
2020-04-17,3269.4283975196
2020-04-18,3306.59222205639
2020-04-19,3339.63555702309
2020-04-20,3368.93994996482
2020-04-21,3394.86937865282
2020-04-22,3417.7663623682
2020-04-23,3437.94960488985
2020-04-24,3455.71285547077
2020-04-25,3471.32470660617
2020-04-26,3485.02908640795
2020-04-27,3497.04624377054
2020-04-28,3507.57406295278
2020-04-29,3516.78957883351
2020-04-30,3524.85059406029
2020-05-01,3531.89732441756
2020-05-02,3538.05401922297
2020-05-03,3543.43051988354
2020-05-04,3548.1237324687
2020-05-05,3552.21899986766
2020-05-06,3555.79136634162
2020-05-07,3558.90673254992
